Date,IBIT_Price,FBTC_Price,GBTC_Price,ARKB_Price,BITB_Price,GBTC_Premium,Total_BTC_ETF_Volume,IBIT_Volume_Change_7d,FBTC_Volume_Change_7d,GBTC_Volume_Change_7d,ARKB_Volume_Change_7d,BITB_Volume_Change_7d
2024-01-11,26.6299991607666,40.880001068115234,36.75699996948242,15.58666706085205,25.540000915527344,-13.835498692483853,139547854,,,,,
2024-01-12,24.969999313354492,38.349998474121094,34.850948333740234,14.619999885559082,23.959999084472656,-11.601714935575144,100569365,,,,,
2024-01-16,24.719999313354492,38.099998474121094,34.6160774230957,14.50333309173584,23.719999313354492,-12.811449905459668,63517197,,,,,
2024-01-17,24.40999984741211,37.400001525878906,34.27280807495117,14.286666870117188,23.399999618530273,-12.843377252818062,68385099,,,,,
2024-01-18,23.34000015258789,35.7599983215332,32.78229522705078,13.649999618530273,22.34000015258789,-13.642385258941575,71913262,,,,,
2024-01-19,23.799999237060547,36.4900016784668,33.432701110839844,13.90999984741211,22.729999542236328,-12.683123199167579,84265582,,,,,
2024-01-22,22.950000762939453,35.18000030517578,32.357723236083984,13.401666641235352,21.969999313354492,-10.97498820113882,74224605,,,,,
2024-01-23,22.31999969482422,34.34000015258789,31.508581161499023,13.073332786560059,21.389999389648438,-14.046971085277956,58882946,-64.33174975369982,-37.95670387737129,-61.169210766268755,-52.72803347280335,-51.291327714925025
2024-01-24,22.600000381469727,34.599998474121094,31.860885620117188,13.199999809265137,21.600000381469727,-13.588009882795774,47425228,-48.116075661428596,-33.6575089967524,-63.54804128215636,-31.388213500057894,-48.89908256880734
2024-01-25,22.760000228881836,34.810001373291016,32.01445388793945,13.289999961853027,21.729999542236328,-12.860003418610328,36029182,-40.61028504728681,-24.275875082554954,-46.236644907980384,-56.63701377987091,-43.3535625983367
2024-01-26,23.989999771118164,36.75,33.88437271118164,14.006667137145996,22.90999984741211,-11.923491786636598,58995399,45.18099466504351,15.89283457601416,-52.23268356260269,92.74574102215469,44.780163599181996
2024-01-29,24.670000076293945,37.81999969482422,34.787715911865234,14.403332710266113,23.56999969482422,-12.648956474423953,53820819,6.675007854930648,-17.55777955178255,-48.773558727891,-12.618318485523384,-21.603836326087723
2024-01-30,24.8799991607666,38.130001068115234,35.112918853759766,14.536666870117188,23.780000686645508,-11.143428302157615,42224959,-15.001011808073683,-44.84420452407485,-72.54583316148114,-3.8490890012401024,-63.429725153054584
2024-01-31,24.299999237060547,37.2400016784668,34.31797790527344,14.183333396911621,23.219999313354492,-12.400499014999939,39941005,-22.371255537942524,-48.141370926866145,-56.83048121506966,-49.90890281938054,-44.54385964912281
2024-02-01,24.540000915527344,37.65999984741211,34.69738006591797,14.353333473205566,23.450000762939453,-12.446044399801533,32023500,-7.5962089683361045,-56.17417158202657,-65.14249869726116,-37.638520092051685,-43.53426069036579
2024-02-02,24.5,37.58000183105469,34.63414764404297,14.316666603088379,23.40999984741211,-12.828381323444619,34336708,-13.41341760904008,-34.27974174428451,-43.251848761360165,-9.470975362807966,3.6624775583482982
2024-02-05,24.190000534057617,37.06999969482422,34.18247604370117,14.126667022705078,23.1200008392334,-12.901956310237543,21536051,-23.980167282716724,-51.5200598056317,-54.84053568152258,-5.05229283990346,-20.545988413617966
2024-02-06,24.600000381469727,37.72999954223633,34.75157928466797,14.373332977294922,23.520000457763672,-12.327391389227529,23439039,-63.73200879953438,-61.98831047041633,-61.49065961449094,-41.71127432673555,-68.89367562413928
2024-02-07,25.219999313354492,38.65999984741211,35.61878967285156,14.723333358764648,24.100000381469727,-12.640730131129398,36602603,-26.61719148578071,-37.101897665411,-42.828216882088945,-21.15093588211868,-14.600169665580209
2024-02-08,26.030000686645508,39.880001068115234,36.74796676635742,15.199999809265137,24.850000381469727,-11.82767991034797,43364340,19.478422011028673,-18.75311589829708,-10.119982251266391,6.354481869140338,18.035025230038592
2024-02-09,27.149999618530273,41.63999938964844,38.373985290527344,15.866666793823242,25.950000762939453,-11.530580251154898,53829596,55.15247619546273,64.52248819680277,-3.929388757197838,49.14616854694531,62.844036697247695
2024-02-12,28.65999984741211,44.02000045776367,40.5239372253418,16.770000457763672,27.399999618530273,-11.83081480557473,67452160,183.1155228257892,140.38516249042564,38.752605647147995,21.193368911093447,144.0617396593674
2024-02-13,28.219999313354492,43.290000915527344,39.846431732177734,16.489999771118164,26.989999771118164,-12.928803623455293,51585044,102.47458611675864,51.14546845432217,-7.686592812339699,46.693694953166506,112.72947696570834
2024-02-14,29.549999237060547,45.31999969482422,41.72538375854492,17.273332595825195,28.260000228881836,-12.489735791663325,68163954,313.28681601175174,225.33410434335644,110.46447734794884,229.9864429757668,232.6807830603276
2024-02-15,29.520000457763672,45.31999969482422,41.71635055541992,17.280000686645508,28.229999542236328,-12.69710993655675,61246725,210.68965986209523,137.6545511919447,100.58555097312691,139.01900761728484,466.54557838574186
2024-02-16,29.6200008392334,45.43000030517578,41.80668640136719,17.323333740234375,28.34000015258789,-12.87984380089838,42668408,14.508822981321945,-0.4092820666866892,47.77760427669953,-4.444668922672868,-10.351858629162969
2024-02-20,29.670000076293945,45.52000045776367,41.92411804199219,17.360000610351562,28.3700008392334,-12.843449422219047,58109531,13.99089856477367,23.19790724712569,45.211711189719075,27.532649253731336,218.07574309711813
2024-02-21,29.079999923706055,44.619998931884766,41.08401107788086,17.00666618347168,27.81999969482422,-13.855631880160077,45632203,-14.84081223364252,-29.089554342791544,-39.98912165021401,57.5083701897243,-42.25352112676056
2024-02-22,29.719999313354492,45.560001373291016,41.95122146606445,17.3700008392334,28.420000076293945,-11.121375947353823,34292641,-55.97889500435418,-48.763701249044104,-28.99421774862656,-40.95189019534361,-65.84628804635658
2024-02-23,29.15999984741211,44.75,41.183380126953125,17.046667098999023,27.899999618530273,-11.76261841776644,31659194,-36.47291714482442,-32.82099094299414,-22.882767285669814,-57.04755551319928,-58.351651333821806
2024-02-26,31.1200008392334,47.720001220703125,43.92953872680664,18.176666259765625,29.770000457763672,-12.42224010041667,92863870,52.149140734685176,22.278068529673156,29.291180088545566,33.4831172165875,-15.041431487930822
2024-02-27,32.59000015258789,49.93000030517578,45.934959411621094,19.046667098999023,31.149999618530273,-12.53572894133237,84761929,83.87809863994713,40.46279754719715,15.77213344249282,6.981384959046899,-41.60137856412928
2024-02-28,34.45000076293945,52.84000015258789,48.62691879272461,20.166667938232422,32.970001220703125,-15.437925146855875,191712426,506.0989578443339,411.00554235946163,171.24723546086034,286.28891590464616,359.6372543302035
2024-02-29,35.41999816894531,54.33000183105469,50.0,20.760000228881836,33.83000183105469,-11.19401593753263,114000956,154.3535981555673,145.35350093061052,85.3413488261716,15.828548440185797,-28.25134797526999
2024-03-01,35.9900016784668,55.189998626708984,50.84010696411133,21.059999465942383,34.43000030517578,-11.498357173130568,84662402,98.8949525599511,107.5585027831421,212.41953408248415,-49.947514827061354,172.8847771236333
2024-03-04,38.650001525878906,59.27000045776367,54.5438117980957,22.59666633605957,36.95000076293945,-13.235192896352352,133183167,310.1199865532311,235.66631130063965,300.311392483279,230.81316937723125,360.04743227218825
2024-03-05,35.31999969482422,54.18000030517578,49.891597747802734,20.68000030517578,33.810001373291016,-15.001601512182397,238819006,706.4520013849373,651.784368928189,665.0602422093729,528.784853191332,489.47025477291976
2024-03-06,38.290000915527344,58.630001068115234,54.019874572753906,22.366666793823242,36.599998474121094,-11.178198299021089,98479224,7.307084921880835,56.30011871017757,10.30623297645028,-45.32268923727999,21.209979503851862
2024-03-07,38.630001068115234,59.25,54.6070442199707,22.593332290649414,36.959999084472656,-11.311089636332209,102488934,-1.3226555953378516,63.43745971726893,57.294755717667556,-1.932125059160894,38.53491164865328
2024-03-08,39.54999923706055,60.72999954223633,55.916893005371094,23.1299991607666,37.849998474121094,-11.011496192013249,168671657,-7.125020912205915,2.9966650434577247,-19.155891344059327,-45.78145097287978,4.523308041718477
2024-03-11,41.119998931884766,63.09000015258789,58.10298156738281,24.066667556762695,39.36000061035156,-12.434838833822553,149076762,38.25010448107731,20.479192264544043,15.802656950291393,54.96511003757381,24.15814527503526
2024-03-12,40.72999954223633,62.5,57.51580810546875,23.799999237060547,38.9900016784668,-12.540493402863225,183774497,179.0001593915796,78.41637534120996,22.11081262732122,289.35143920725636,76.05251802995747
2024-03-13,41.95000076293945,64.4000015258789,59.24119186401367,24.536666870117188,40.15999984741211,-11.891740471941308,111557114,-6.450290830561645,-13.895814475446366,-34.51281659963746,-10.436701119930936,-41.84990581937147
2024-03-14,39.5099983215332,60.630001068115234,55.82655715942383,23.139999389648438,37.83000183105469,-15.008493818126906,176698363,-7.114284007630878,-47.19675092632883,-40.61511895652702,-30.921687172128255,-51.610549819821806
2024-03-15,39.38999938964844,60.47999954223633,55.64588928222656,23.049999237060547,37.709999084472656,-12.851046466864172,126020211,49.710129467522094,1.6233699134065027,12.458420705504336,12.243174781874465,20.510204081632644
2024-03-18,38.13999938964844,58.529998779296875,53.821136474609375,22.286666870117188,36.5,-13.393851669208956,96007091,28.348789408165832,-43.27125310225887,-27.973173014091667,-9.569907735982962,-32.76946701010501
2024-03-19,36.70000076293945,56.349998474121094,51.86088562011719,21.469999313354492,35.13999938964844,-8.951699757306708,134599959,-22.515177797051166,-38.49515206435738,-6.532330326948832,25.23975368463558,-49.41429247745178
