,Open,High,Low,Close,Volume,Dividends,Stock Splits,EMA5_close,EMA10_close,EMA14_close,EMA20_close,EMA30_close,EMA100_close,EMA200_close,EMA100_volume,EMA200_volume,SMA5_close,SMA10_close,SMA20_close,SMA30_close,market_cap_approx,EMA5_marketcap,EMA10_marketcap,EMA14_marketcap,EMA20_marketcap,EMA30_marketcap,EMA100_marketcap,EMA200_marketcap,SMA5_marketcap,SMA10_marketcap,SMA20_marketcap,SMA30_marketcap,RSI,MACD,MACD_signal,MACD_diff,BB_high,BB_low,BB_mid,BB_width,ATR,OBV,Stoch_K,Stoch_D,ADX,CCI,Williams_R,ROC,MFI,daily_return,cumulative_return,volatility_20d,volume_change,QQQ,SPX,UUP,EURUSD,GOLD,SILVER,OIL,BSV,DGS10,DFF,CPIAUCSL,UNRATE,M2SL,GDP,DEXUSEU,DTWEXBGS,T10Y2Y,VIXCLS,fear_greed_index,google_trends_btc,bc_market_price,bc_hash_rate,bc_difficulty,bc_n_transactions,bc_n_unique_addresses,bc_total_bitcoins,bc_market_cap,bc_miners_revenue,bc_transaction_fees,bc_mempool_size,cm_adractcnt,cm_txcnt,cm_txtfrvaladjusd,cm_txtfrvalmeanusd,cm_hashrate,cm_isstotusd,cm_feetotusd,cm_diffmean
EMA100_marketcap,0.9171895482326115,0.9173735964398636,0.914064709204748,0.9153331139426115,0.5600719125704061,,,0.9202872009683786,0.925097926217623,0.928272860654986,0.9321551914791713,0.9367037571042008,0.938017546944718,0.92926913955801,0.8089750824703468,0.7609942415050811,0.9199833513578137,0.9248422627009726,0.9320975773098176,0.9372812649425224,0.8085803869527326,0.8897189948872594,0.918443431732112,0.9331030198511998,0.949195360813424,0.9674740548456574,1.0,0.9877416143426682,0.8864941394183242,0.9143080517173486,0.944877599943144,0.9640744284513385,-0.006187088012546674,0.08895009566738826,0.12329609530136493,-0.09912928848495293,0.930916733645277,0.9250366249953819,0.9320975773098175,-0.11668286669741469,0.756467368931854,0.6905468950322268,0.00889863874071765,0.013916233544437294,-0.1666091594048626,-0.044828689741319226,0.008898638740717715,-0.044225673447071505,-0.06923013784387753,-0.02024427924774263,0.9153331139426115,-0.08787743912658169,0.017663693933830785,0.7828989204149575,0.7936243414544031,0.34614817825083244,0.3741956633901201,0.8217927298865879,0.8667438680771142,-0.49856483147264724,0.8838885417720183,0.16254123441911872,0.014775992145388094,0.3394404675707419,0.3700201876883958,0.4462799008330311,0.3943035057467728,0.37953801319699876,0.15113692350060765,0.5027138544352758,-0.11952559741955207,0.22345506352348923,0.5159980075294329,0.9171209470896126,0.677028320872068,0.6902601499482565,0.13499232700423716,-0.43489715669678236,0.4231310644972519,0.9153839680591329,0.5541009326484069,-0.16079009567384023,-0.25867575492849443,-0.4715706905018163,0.5511374522801711,0.393924387785965,0.3062408631436309,0.5415840371190277,0.4553194898615047,-0.09130256303100197,0.575865750841124
EMA200_marketcap,0.899983160744909,0.8997733295707476,0.8975349670856055,0.8982703723728993,0.5252622203161786,,,0.9030209098833908,0.9079484164704822,0.9114797503558811,0.9162451542177065,0.922912647109569,0.9418318512160705,0.9467735571121154,0.791206941425188,0.776364090035353,0.9026602637771324,0.9074400811360689,0.9154005226978752,0.9223083296338594,0.7756093269926564,0.8513954876705967,0.877834421341615,0.8918297907731959,0.9080905366794514,0.9284784495386343,0.9877416143426682,1.0,0.8480679509039434,0.8728597537978895,0.9017797236227639,0.9228611997415316,-0.026211221871206176,0.04834785107594251,0.07017247879267437,-0.06447469816135838,0.9132275606224156,0.9095884567062376,0.9154005226978752,-0.11574521694159576,0.7268882795338485,0.7015535906360653,0.008320430483268174,0.0118148215754932,-0.1799336375891266,-0.04931241843450979,0.00832043048326821,-0.052535914056724906,-0.0773713991894059,-0.01993957268550476,0.8982703723728998,-0.08249815734686736,0.015373114466825948,0.7623818449980007,0.776744896014918,0.3006096990085029,0.4045872284341267,0.8297507019069105,0.8668847792158003,-0.47538889041132454,0.8958078262383594,0.11136042058831652,-0.043850249894367914,0.3105589575241863,0.362647028080843,0.508982381936633,0.36677229885108353,0.4099377381073315,0.11198987264318876,0.5391105701748053,-0.05148759103267144,0.1480010403004192,0.4614510104862152,0.8999376700014808,0.6500577587341214,0.6631897589413792,0.08949999320872165,-0.46409650757728804,0.38896825060408013,0.8976585709378274,0.5178053421016421,-0.21081924923549292,-0.34192002731612864,-0.4714297748436257,0.5545822465392447,0.39669232121613357,0.3136402882911544,0.549951281700045,0.4572521732456533,-0.09597195140764761,0.5870099863261845
SMA5_marketcap,0.8748623488950976,0.8768734611743235,0.8701571142546501,0.8735060058173335,0.6987262686191401,,,0.8755503472874365,0.8740453743236232,0.8717230211048442,0.8676364274348581,0.8605051303735819,0.8254485376588562,0.8093880590318654,0.7070075423153256,0.6229924639996753,0.8760459861191652,0.8748345291571077,0.8666740781696769,0.8570840548277849,0.9116869960967084,0.9920280452742137,0.9895523723103825,0.9814117843648661,0.9691909313914624,0.9519556595605477,0.8864941394183242,0.8480679509039434,1.0,0.978411012421523,0.9463188125930456,0.9199205079842094,0.16904552485593302,0.3635878448319214,0.4008947951100109,-0.059189338377906645,0.8762075433805429,0.8483323019324389,0.8666740781696769,-0.03975514958318755,0.6841837865885478,0.6742686624283593,0.08207160790554417,0.10725921027627122,-0.07786285306207137,0.066679636049063,0.08207160790554419,0.09203330625875117,0.07180346875203193,-0.010506063346942079,0.8735060058173335,-0.10265903411878999,0.013266890127806878,0.7383483331788144,0.7435371367918547,0.3603066904261382,0.3059288536138825,0.7444072545832924,0.7769215082426805,-0.4768580451550883,0.781850881689464,0.20927380646669475,0.08030911724929686,0.34899912761319996,0.3080984936535105,0.37066370273162774,0.39926029474321817,0.3109754601616027,0.1732794865028479,0.39967626107897436,-0.1613339364030381,0.39412271434931745,0.525486413623969,0.8747939213746292,0.6472612776575838,0.658977804601445,0.16584499142955839,-0.2950158597643322,0.4277322495613019,0.8726608093413749,0.5869129858905369,-0.096932864372647,-0.15552993562119474,-0.43392661023526713,0.47881349572383036,0.43112658346853067,0.3550574684841862,0.48418014208608817,0.43249444319170294,-0.04614045123918497,0.5311121959602407
SMA10_marketcap,0.8918180956475215,0.8932480105176983,0.8878867792933777,0.8904234574841817,0.6648683638790901,,,0.8935884773650437,0.8938190435834127,0.8924791391313236,0.8893429846832722,0.882987548653343,0.8471321818823565,0.8292671393775645,0.7352031521910823,0.6474926241847474,0.8938368728515351,0.8951387652137454,0.889582239658376,0.8809689982856181,0.8886241507326349,0.9789785050057844,0.99485965800242,0.9951331726980245,0.9898961599517091,0.9777952982588953,0.9143080517173486,0.8728597537978895,0.978411012421523,1.0,0.9776898979818662,0.9537862808253293,0.13794992185637048,0.3373159162968563,0.3892863319538191,-0.11317936913670779,0.8988256801072808,0.8713560395693466,0.889582239658376,-0.04096845484503828,0.7102764505629812,0.6846714704004104,0.05540585068018198,0.07484455474400505,-0.08123351202655951,0.03173144230206035,0.05540585068018202,0.05432492249414676,0.039845296260340314,-0.012478839798320998,0.8904234574841826,-0.09596213964150684,0.00662985810068515,0.7520186345120593,0.7578356790787754,0.3649263422366959,0.31385819258568226,0.7555943635664373,0.7878683243943181,-0.4853989701363246,0.7991067182647698,0.21021584060462137,0.07729939210599489,0.3519723553232589,0.31935670823878787,0.37611941858993886,0.40305774231145974,0.31917795604020516,0.17534259564935772,0.414589588708921,-0.1695308660872774,0.387660494221519,0.5333850745443619,0.8917480527547859,0.6579566728430566,0.6695191680139096,0.17014188919760953,-0.3173546149811254,0.4328817190934171,0.8898829842270645,0.5955536647012176,-0.09861169222646365,-0.16378846804098598,-0.4465692105669468,0.4909460055150235,0.4098847196279529,0.32482430506748605,0.4849652628635255,0.4350668225697824,-0.0510075518243275,0.5227393971191807
SMA20_marketcap,0.904044404791938,0.9045739509818449,0.9008778256501445,0.9024613749394809,0.62021363219529,,,0.9065118655908427,0.908913606135938,0.9093325537837946,0.9083526684278427,0.9043726788671628,0.8707414978632951,0.8509117181588951,0.7662997926020126,0.6775143771244997,0.9064488466632317,0.9096586623846343,0.9103240072997073,0.9053710637381767,0.8549141120908476,0.9474337752102593,0.9772766387967489,0.987992962349647,0.9943818846130704,0.9938180341429018,0.944877599943144,0.9017797236227639,0.9463188125930456,0.9776898979818662,1.0,0.9883219903922827,0.08625962663757605,0.2678059865889062,0.3311366666815141,-0.16393474449807388,0.9145684304484994,0.8974489849318928,0.9103240072997075,-0.07544856439374117,0.7310007311287104,0.6864769308580088,0.026914256120410294,0.037915444143066676,-0.10005082463647393,-0.007303672959262368,0.026914256120410325,0.003118984201192991,-0.019418664399727444,-0.015012928307429155,0.9024613749394809,-0.08789509973248066,0.009098571382875629,0.7633210736063731,0.7702694738192163,0.3670097428065357,0.32199390467532,0.7653450153862684,0.7994463108736274,-0.48905863035579467,0.8161420466637426,0.20645623419198733,0.070088272956446,0.35235914416940134,0.330789199104633,0.38349983420997213,0.40328189249739277,0.3266540475277674,0.17564550354643713,0.43114690201317313,-0.18098822034285086,0.36290334040743694,0.5350332975665453,0.9039774666890495,0.6653977758317496,0.6766948558745972,0.1675706009300551,-0.34471609430100764,0.4344923905922769,0.9023836191908692,0.5986199372994752,-0.10721288787422793,-0.17507774358004752,-0.4553255668639153,0.511215807623348,0.37766678488681404,0.27986809349216607,0.48724238313732116,0.43731332236886544,-0.05161128124214784,0.5143545441226077
SMA30_marketcap,0.9081931571231482,0.9084683203914741,0.9051784179135475,0.9064996284660941,0.598771952754036,,,0.9109565972381914,0.9145660328928097,0.9162229747672151,0.917097968288101,0.9156596264318824,0.8869841908865117,0.8666389017179097,0.7850545052241411,0.6995063509852911,0.9107275390148688,0.9148438626434752,0.9189493255124889,0.9184741270628655,0.8375628693060149,0.9238781113929486,0.9560575613762442,0.9710777910968661,0.9843811826996747,0.9931959042871996,0.9640744284513385,0.9228611997415316,0.9199205079842094,0.9537862808253293,0.9883219903922827,1.0,0.048296326446644236,0.20366490974044604,0.2645706611698817,-0.16744437939946838,0.9185990057775656,0.9110864554488244,0.9189493255124889,-0.11058068195982251,0.7367565251719733,0.6825585285199732,0.015399242925177416,0.023132687768254116,-0.1283186005014095,-0.023785105012138614,0.015399242925177466,-0.01852974564246097,-0.04812200315599053,-0.016524065332903754,0.9064996284660946,-0.09883895583012173,0.013588660238475343,0.7700286289757049,0.7771632483128845,0.3669537010699228,0.327821738016769,0.773036755876388,0.8118063504586804,-0.48845085119510673,0.8283795039343613,0.20019397508970285,0.06157930556792045,0.35060354254696663,0.3397728360046998,0.38964768323726406,0.4008464778534308,0.3321400487190511,0.1746776052442211,0.4446429824766746,-0.18290029222903034,0.3328992675185013,0.5317995043194097,0.9081169161587425,0.6689723141070377,0.6801010611412037,0.1601968942361568,-0.35462376180226773,0.43272827837954286,0.9064393192458682,0.5968740939529604,-0.11481581098791055,-0.18376609343473663,-0.4539318064605698,0.5242106306346694,0.3743759887936499,0.27223507590690743,0.4986276969696443,0.44406663875873686,-0.062332421543687816,0.5217532748927757
RSI,0.17922927687362689,0.1871164727682566,0.19198933846630004,0.19672743956050381,0.11275301181429856,,,0.16701818105606453,0.1391288373115593,0.12161636540157961,0.10057206142708576,0.07467435927402045,0.011128097847179177,-0.0061501853835908985,-0.06396709826317062,-0.09151720566640667,0.16495264810192153,0.13293145897237332,0.08773604921688861,0.057563006425544655,0.18459447819498848,0.17162696426813437,0.14473314159680029,0.12577914480649094,0.10178923457064121,0.07120553708687909,-0.006187088012546674,-0.026211221871206176,0.16904552485593302,0.13794992185637048,0.08625962663757605,0.048296326446644236,1.0,0.7667633575572349,0.6402601189131986,0.5638705451520967,0.10323605528135033,0.06977894415617114,0.08773604921688861,0.11455224306242422,-0.027326090191151498,0.13695591261624973,0.8138184138516554,0.8177301273671734,0.19687498523175584,0.8502570504293476,0.8138184138516555,0.8232500529319661,0.7967172191952057,0.33997556276604596,0.1967274395605041,-0.14166683968925725,0.018003571814347828,0.14721054562403033,0.1284349023005481,0.09071844271561874,0.09314539164139107,0.11578076072278648,0.1038014738814175,-0.24223450429064086,0.11201632786097789,0.13677903904220357,0.19589908772003148,0.1209818213743792,0.04905764244273892,-0.14184046427309066,0.1437546408431744,0.09453228476953347,0.014604118829301557,-0.04511612227379311,-0.2960486565215615,0.6692308611310808,0.1916979526477227,0.1793310326315393,0.16080450370080412,0.15293826928721302,0.13839601578454558,0.11399658826572837,0.15455221751108605,0.16760459200691075,0.2874831909945409,0.07466721449765722,0.16947271352328291,0.008257163203969568,0.0003330686334510691,0.04761490162457327,0.05242195830179172,0.003510735585044496,0.043834994115892124,0.06739720213136485,0.01923881969998168
MACD,0.3142898454849041,0.3156193911133979,0.3178916237419055,0.3182147350215572,0.26921162579601504,,,0.30414116308150285,0.2796002238159381,0.26021519089417433,0.23390656018586428,0.19806410347022463,0.09920245933182657,0.0738223098166632,0.03723320594171908,-0.02265276223481677,0.30617680109467366,0.2802832770546649,0.2247635228195393,0.17892169127398697,0.3525061072515386,0.36337526652432683,0.3384592474681324,0.31517512748354864,0.28134396908928694,0.23291158136862547,0.08895009566738826,0.04834785107594251,0.3635878448319214,0.3373159162968563,0.2678059865889062,0.20366490974044604,0.7667633575572349,1.0,0.9592870495197152,0.3182706960755345,0.24220367528653663,0.2034269969411332,0.2247635228195393,0.05814279172919314,0.06788976236428908,0.2709452482583619,0.47984948920917414,0.5639957714672968,0.12231794979771517,0.5459221011169767,0.47984948920917403,0.6436718943510217,0.6389616342054777,0.07030228281963995,0.3182147350215578,-0.17522925235057,0.020538642633819663,0.23309343526879878,0.2148965382830211,0.14484561979886415,0.07920189094181292,0.16730431920072295,0.1522046388378049,-0.2710903278851574,0.17554509962441395,0.15027810310792347,0.1821256771160381,0.14040013899879517,0.08274161739063769,-0.11270056164421374,0.1684722791613228,0.07694544241762899,0.06278011621471101,-0.006672065625945304,-0.29472424407890596,0.7816781866244813,0.20524384369096144,0.3143184809200198,0.218714170438963,0.21118130016470837,0.16777392344555533,0.10116938946781202,0.18477227399044518,0.3065973111632258,0.42088923183432037,0.07826923327574924,0.1455738445843062,-0.019451440411877685,-0.00395877579542918,0.061656030250376984,0.07004334000072598,0.014406531952623966,0.046911631146018366,0.04539716148844069,0.03626451172298072
MACD_signal,0.33574574337501084,0.3362272902094244,0.33652434448244023,0.3369536016318272,0.2972994139050058,,,0.3305009444550158,0.31320111184245375,0.2968526519680956,0.2723371047956796,0.23600209771629174,0.12279690508223566,0.0890133306117461,0.06969099168669263,-0.0038768974905403005,0.33265430341403157,0.3175420112001519,0.2702142089684987,0.22175498004888886,0.3756720949870615,0.39999505188534185,0.38557183043760573,0.3667496525136046,0.3357272506082015,0.28694954058752714,0.12329609530136493,0.07017247879267437,0.4008947951100109,0.3892863319538191,0.3311366666815141,0.2645706611698817,0.6402601189131986,0.9592870495197152,1.0,0.03756658007874906,0.2833524616626772,0.253234811244276,0.2702142089684986,0.00911435236944196,0.11185123692024015,0.2761871327374612,0.3060099879267208,0.38124514361567474,0.11910404714794268,0.3724344958839339,0.30600998792672096,0.45809771396398696,0.4863000553249188,0.02432494322834737,0.3369536016318274,-0.19793181072119487,0.021810462972386313,0.2496249406218261,0.23046234033878119,0.1587509714750629,0.07215227609806975,0.17229750938321609,0.1569625299603058,-0.288122381948881,0.18262061124002787,0.1618555930318269,0.1902189858304696,0.14705109127823732,0.08325381947170375,-0.11534581810700997,0.17597051755612816,0.06981776101346836,0.07456550294529582,-0.003059032021833892,-0.29561677579080586,0.7637806108786351,0.22578357738774923,0.3357278189143715,0.2322643325862756,0.2255269212578892,0.16309554804525114,0.10491039322186782,0.1945311486511207,0.3307072236907664,0.45197386673466244,0.10306164737694323,0.1549223214773382,-0.030969839474290342,0.0001956964848117553,0.047372132981307116,0.05028621353849302,0.016199557068574507,0.04398913414303372,0.02720781820825913,0.02987057097825875
MACD_diff,-0.014937798795991561,-0.011849983161014056,-0.004807527636347102,-0.005105129342537908,-0.04538497368125237,,,-0.03324108271499406,-0.06200322982898198,-0.07571626146133265,-0.08651289395389847,-0.09136917728227574,-0.06117918370890894,-0.037582111718303765,-0.1021840053254791,-0.06713620226933634,-0.03326651499806484,-0.07415691542269083,-0.11173686026239246,-0.11127703442960707,-0.013737125830127135,-0.05692144339815391,-0.09666617006743765,-0.11587165766555546,-0.13144365501066296,-0.13908064556073507,-0.09912928848495293,-0.06447469816135838,-0.059189338377906645,-0.11317936913670779,-0.16393474449807388,-0.16744437939946838,0.5638705451520967,0.3182706960755345,0.03756658007874906,1.0,-0.09412991861676559,-0.13023682122092015,-0.11173686026239246,0.17512598979013266,-0.1352289857546987,0.03161326840484756,0.6706489567031837,0.7158418727629232,0.033002480162360626,0.6814676236912593,0.6706489567031839,0.7397896987761122,0.6284614905005993,0.16709317911336896,-0.00510512934253789,0.044377861513756084,-0.0005387871304364907,-0.013155377577518331,-0.013218789456574063,-0.02036775296430429,0.03804668216590661,0.013625203732758074,0.011672657576177243,0.007934661720420837,0.008132445401550866,-0.011567547309713534,0.005911295976457579,0.0031746231113018966,0.013307944969308084,-0.011589258407669637,0.005429007170531196,0.037898909917462385,-0.028156370638766706,-0.013339075216398414,-0.05053072177025072,0.20203911123052315,-0.03166711426047553,-0.014776317592159218,-0.005759853950498607,-0.009797938131364831,0.04617357250297346,0.0058170873869172164,0.0008014062250112278,-0.025243213238077426,-0.027897002401824515,-0.06900202523334983,-0.0049401236036645734,0.03512938101953906,-0.01466366450840309,0.05914230006805741,0.0790367276959057,-0.003401923902826305,0.01832939205385483,0.06929825423052702,0.02804777819356715
BB_high,0.9914083944117564,0.9918739292833444,0.9892439692980953,0.9903827159760215,0.5068193009675335,,,0.993457544937011,0.9954035253737926,0.99608079059633,0.9962053866668625,0.9950592128231941,0.977197427709624,0.9543671086871589,0.638435253712517,0.5747114511385455,0.9932129880604288,0.9953289157735712,0.9961551460341819,0.993756068313592,0.8026278120442166,0.8793142054882278,0.9020104350975188,0.9113677555115793,0.9196675456542023,0.9266959034432991,0.930916733645277,0.9132275606224156,0.8762075433805429,0.8988256801072808,0.9145684304484994,0.9185990057775656,0.10323605528135033,0.24220367528653663,0.2833524616626772,-0.09412991861676559,1.0,0.9829520791177045,0.9961551460341819,-0.11717988889360924,0.772820063309091,0.6554129175710092,0.06386078019309568,0.07626979270522843,-0.1369134714269097,0.008732372254121872,0.06386078019309573,0.017167150370653615,0.0002250311139439831,-0.010029653752931637,0.9903827159760208,-0.17130460023312608,0.029475920876504903,0.9059674111419392,0.9073642705399393,0.4656497119354305,0.32846545305502095,0.8757438803297514,0.8797052071643456,-0.48961077512233026,0.9169434529768343,0.287965480716576,0.16369097501339158,0.47680792233167896,0.26127237841896556,0.4514355679883353,0.5447667658937598,0.33266727873639507,0.2276522591990643,0.40713228353246467,-0.22445703066561876,0.39166659162916323,0.6751574850117521,0.9913963963750677,0.7859954276090888,0.7992286465403728,0.3141917436459695,-0.4855970793835405,0.5753528022020202,0.9905577003844477,0.6445064974907198,-0.13427722357718297,-0.09902667222082323,-0.38327509813266464,0.4437657139012372,0.33024398611874184,0.2598337019477971,0.4378865551685053,0.3810052427691347,-0.058013083435531715,0.4664289816236996
BB_low,0.985402625633212,0.9841943755976423,0.9849100195325695,0.983936065150804,0.45424175622446866,,,0.9880793469440513,0.9914529638099547,0.9931074123939638,0.9943534615243786,0.9943865049357788,0.9787693029965505,0.9582543988456641,0.59072969119947,0.5296862074618399,0.9877889537207716,0.9914548185023436,0.9952802997723209,0.9947294598761826,0.7795130025882592,0.8523591568003128,0.8766270422626665,0.8885221655748144,0.9005807321459507,0.9123041000123723,0.9250366249953819,0.9095884567062376,0.8483323019324389,0.8713560395693466,0.8974489849318928,0.9110864554488244,0.06977894415617114,0.2034269969411332,0.253234811244276,-0.13023682122092015,0.9829520791177045,1.0,0.9952802997723209,-0.279630606314828,0.6982805646467465,0.602427467274434,0.03227434330543845,0.04233639188992919,-0.21220945188740395,-0.008770625999694706,0.03227434330543857,-0.019139787696104332,-0.03680386875455847,-0.016610961825106546,0.9839360651508039,-0.2811193487779023,0.03497357562388012,0.9211502831006921,0.9231669576532002,0.5149405984034104,0.2830526908373835,0.9012249367419304,0.8889677301104473,-0.47612920117645136,0.8992942574099477,0.34834626060983925,0.22253565549270787,0.5367572523378444,0.19212073060161866,0.49337501178273485,0.5996986025489746,0.2873027416026582,0.27616660776773716,0.34006911945955476,-0.24099979103995925,0.3726365456908234,0.664002976102887,0.9853795554714047,0.8186647951760105,0.8316538941779499,0.3368416578949709,-0.5052345317584865,0.6257599891230584,0.9873137851122903,0.6048954120689289,-0.14641838884761066,-0.10191592605846297,-0.40464238178659223,0.4709887261444775,0.34109932332306164,0.262876222784643,0.46109342775918005,0.4025635713212674,-0.06515443100239517,0.488748366552976
BB_mid,0.9927881558651357,0.9924581562767183,0.9914110603934965,0.9915480176674459,0.48393536834892503,,,0.9951450982876399,0.9977796450269102,0.9989254166360462,0.9995848964084504,0.9989956932423323,0.9821269931368907,0.9603022529203481,0.6184357990641394,0.5557164965054909,0.9948776550286467,0.9977411499899802,1.0,0.9984713081888755,0.7950478153340158,0.8702324850709128,0.8937746761297632,0.9043812424905944,0.9145075245444647,0.9238030320657136,0.9320975773098175,0.9154005226978752,0.8666740781696769,0.889582239658376,0.9103240072997075,0.9189493255124889,0.08773604921688861,0.2247635228195393,0.2702142089684986,-0.11173686026239246,0.9961551460341819,0.9952802997723209,1.0,-0.19508582233075245,0.740609676232654,0.6329703316567531,0.04908366083088908,0.06042747810920273,-0.17337628406459976,0.0004298910079689599,0.04908366083088915,-5.895872853402609e-05,-0.017417559729465324,-0.013208427937903793,0.9915480176674457,-0.22436206766770914,0.03222154929207061,0.9170776201422727,0.9187757854301686,0.4911279839774129,0.30823237599527276,0.8916316739504584,0.8878821308823955,-0.48528169466661675,0.9124567748929481,0.31796771235495597,0.19242962004199038,0.5074124727713247,0.22944072011781,0.4733502097475541,0.5732713160726464,0.31247515603610826,0.2517423371404769,0.3769197578544491,-0.2332995964350991,0.3842747518185012,0.672731002652804,0.9927708308458874,0.8049243549074694,0.8180978691181223,0.32632814851862596,-0.4970314022815716,0.6018322960773685,0.9932497921414535,0.6283898780836176,-0.1406367117827074,-0.10082699668170801,-0.39509590333229383,0.45863544828733144,0.33682917738648954,0.26239501177974,0.45081752487663185,0.392907366380325,-0.061663985907884925,0.4790591894366203
BB_width,-0.17627542346888475,-0.16891519652457235,-0.18353134970994642,-0.1740817175582045,0.17530727286201042,,,-0.17923608503611607,-0.18478934245684428,-0.18804018293545574,-0.1912361394593149,-0.1936189629330508,-0.1890164378478157,-0.18432020028775523,0.16621906983881696,0.1714467058262835,-0.17918683857314174,-0.1857909601873154,-0.19508582233075245,-0.1992302996426328,-0.04718049269241288,-0.043427954771200775,-0.049768267249585905,-0.058739269459641134,-0.07195775085261473,-0.08849506278121773,-0.11668286669741469,-0.11574521694159576,-0.03975514958318755,-0.04096845484503828,-0.07544856439374117,-0.11058068195982251,0.11455224306242422,0.05814279172919314,0.00911435236944196,0.17512598979013266,-0.11717988889360924,-0.279630606314828,-0.19508582233075245,1.0,0.19509510910683517,0.18205889332928082,0.12485587240726649,0.1290267397428603,0.44345587989334034,0.056796319055905126,0.12485587240726646,0.15521121927637732,0.14560304665073498,0.034959746182747845,-0.17408171755820478,0.6745429805772191,-0.04682089635556463,-0.28302244965480605,-0.28577716529754205,-0.38001258537382193,0.19098456550285034,-0.28346444314866287,-0.20698906456788388,0.07935980575955519,-0.0897866903850595,-0.3947311594518951,-0.3826071573654725,-0.416935906004847,0.2931578483787755,-0.23263912188588814,-0.4166961205604906,0.18946198333855152,-0.32802202782758405,0.2878182145000112,0.19097321250932198,-0.03980063806791337,-0.060892594083134605,-0.17621354714195647,-0.33884182523530826,-0.3382191640124311,-0.25337674434632435,0.18940049033620426,-0.40179309694886534,-0.18971236989951046,0.034765771264393584,0.06319443630245111,-0.04039682028536558,0.12751996844708693,-0.1538933873247963,-0.0932844426282053,-0.061248784799488726,-0.1436627736873097,-0.12797931839151108,0.027674164312561093,-0.14720178280690313
ATR,0.7247044249291819,0.7324016438829211,0.7127177861390348,0.7232249487691498,0.5497733836844894,,,0.7277371306157522,0.7326060456876319,0.7356475729656607,0.7389493395752944,0.7418678450561915,0.7254040114290226,0.6851303697777426,0.7774245303149916,0.7232991517130606,0.7273331965056695,0.7325997988643752,0.740609676232654,0.7443034701267108,0.6194209493056495,0.6863476399706472,0.7101667163113305,0.7210009130410779,0.7316002249006573,0.7423641954302005,0.756467368931854,0.7268882795338485,0.6841837865885478,0.7102764505629812,0.7310007311287104,0.7367565251719733,-0.027326090191151498,0.06788976236428908,0.11185123692024015,-0.1352289857546987,0.772820063309091,0.6982805646467465,0.740609676232654,0.19509510910683517,1.0,0.6907728936063656,0.016229448408419552,0.019366579065985188,0.009507358807889403,-0.07506598010161833,0.016229448408419545,-0.04969069663208963,-0.07217849787014957,-0.013008689909123445,0.7232249487691497,0.3646068702421341,0.00914986150195398,0.5667875718621445,0.561177037189781,0.09192889617742225,0.44929471665884724,0.4817476042814002,0.5780214872399051,-0.4320557170269341,0.7570710778089511,-0.11807183162848803,-0.19586639737117817,0.01984165440455138,0.5793604986458603,0.07135589524895415,0.09155486963252396,0.45190031366497213,-0.06125583504181973,0.6566487684033643,-0.07847221631855937,0.2504700703518193,0.4526440765977539,0.7246454208742898,0.38263215452229826,0.39672000632795423,0.07720681399116425,-0.2966563975191313,0.1399838870636105,0.7125119085648486,0.6286059234899425,0.0019452244043814972,-0.0740403201767594,-0.11059751585326465,0.12586894128251305,0.10294865196363731,0.08212158536084409,0.12544526008210283,0.1058857906094213,-0.019188045324095838,0.13230553766348008
OBV,0.6446206729854093,0.6489810848688626,0.6406069963674663,0.6462571002544619,0.5687996662811535,,,0.6440800435129226,0.6409952665805144,0.6386689032487773,0.6354603670225406,0.6306250307371232,0.6118737484821932,0.6079351563932224,0.7699507453435717,0.7836138406300487,0.6438447992515908,0.640191599876868,0.6329703316567531,0.627424352579501,0.6230986102570291,0.6769523858804579,0.6884568797226934,0.6917642128494078,0.6934860524756071,0.6933463127586607,0.6905468950322268,0.7015535906360653,0.6742686624283593,0.6846714704004104,0.6864769308580088,0.6825585285199732,0.13695591261624973,0.2709452482583619,0.2761871327374612,0.03161326840484756,0.6554129175710092,0.602427467274434,0.6329703316567531,0.18205889332928082,0.6907728936063656,1.0,0.1327531184888514,0.14361292053321464,-0.09308401383548602,0.08997742471250819,0.13275311848885127,0.12693980688699572,0.07629248104729552,0.03462985535158469,0.6462571002544628,0.22235075828968753,-0.012086930613611001,0.3726576197450417,0.3626718538504288,-0.20388130779246436,0.559583557945027,0.35709217055038667,0.46442494113683186,-0.2618541828074323,0.632027651746785,-0.3742023611561486,-0.5257983397514722,-0.23245596877108318,0.5697742340460055,0.2145496425777367,-0.17544348029897994,0.5602748049452344,-0.3268322819471768,0.7860737145430762,0.059260266121013636,0.27204948557717445,0.08792865896161894,0.6444627408284356,0.14313237188198552,0.15135166212548146,-0.23285363481174917,-0.10605974619649514,-0.15211138078535158,0.6228309630102596,0.6949157144980062,-0.05090830502405363,-0.34741784591509783,-0.23952373183177922,0.2705885143574895,0.24412747928414713,0.19995351549937235,0.26743901468287234,0.266007810684993,0.020233978821253173,0.29240464386054665
