Date,NVT_Ratio,NVT_Ratio_MA90,Puell_Multiple,Hash_Ribbon_MA30,Hash_Ribbon_MA60,Hash_Ribbon_Spread,Miner_Revenue_to_Cap,Miner_Revenue_to_Cap_MA30,Active_Addresses_Change,Active_Addresses_MA90,Avg_Fee_Per_Tx,Avg_Fee_Per_Tx_MA30,Difficulty_MA30,Difficulty_MA60,Difficulty_MA90,Difficulty_Compression,Price_to_MA200,Price_MA200,Mempool_Stress,Hash_Price,Hash_Price_MA90
2022-05-06,2627956.5148220006,3095424.09288983,0.7889417734805646,213454858.11155018,208357703.72035107,2.446347927493393,0.004401427123152209,0.004924929158635246,8.655763202459731,659248.5777777778,5.912274814561781e-05,3.9631113623668167e-05,28803091730601.004,28271510178559.88,27987079503944.766,2.9156748082313935,0.7720492815153382,46681.151953125,6.997812770236442,0.15778105405458437,0.18920730362504987
2022-05-07,2972147.594080277,3088770.345679919,0.7771120592281877,213977765.05641297,208509445.26023003,2.6225765279517357,0.004735899369552557,0.0049334407845701795,-10.043218374522844,659699.911111111,5.949844670673162e-05,4.037219089704556e-05,28843333457504.902,28308911436976.01,28021567085077.055,2.9326210412602216,0.7628536848437096,46537.3517578125,5.691854176996628,0.15393574660987477,0.18871771790891087
2022-05-08,2924605.404527925,3087762.8407261902,0.8115914728948758,215282583.911414,209185660.1464361,2.914599275860441,0.004966709772905703,0.004947815223589447,-12.910384325458446,658994.911111111,5.2329644623823735e-05,4.068335035541655e-05,28883575184408.805,28346312695392.145,28056054666209.344,2.9495256123666436,0.7343732671208931,46377.68390625,0.29644805416165165,0.14799284259825812,0.18806587098934927
2022-05-09,2325797.3428242793,3080618.2937535,0.7731216820220418,215687388.4592261,209702096.01507393,2.8541881694783138,0.004965650568786017,0.004947817712412638,18.02633846483326,659218.3666666667,7.079339620481417e-05,4.187607499099513e-05,28923816911312.703,28383713953808.277,28090542247341.633,2.9663886749993167,0.6555069538087583,46218.1178125,1.1911432861756943,0.14061637872231683,0.18726684401641455
2022-05-10,2324574.81034939,3072245.0024108985,0.7315885650215194,216616494.33157626,210332561.93214232,2.98761747198472,0.004686369463181566,0.004948366470831056,29.551700882529964,659787.8555555556,6.236508197483366e-05,4.2903122307922104e-05,28965010725652.16,28421591255942.19,28125347190952.438,2.985433491714555,0.6733750177412597,46069.771015625,1.9498525475753359,0.13431372875648842,0.18638523084936715
2022-05-11,2276087.285031635,3062678.464921623,0.68226418683782,217635504.0813805,210526065.6959543,3.3769872287092024,0.004740614095271183,0.0049575094527215405,1.4505300069636018,660023.7444444444,8.22844721414323e-05,4.437980535442223e-05,29053808911769.36,28483270743964.977,28176020258489.16,3.1153748656739375,0.630305174597021,45907.48470703125,0.7109674619122774,0.12582811381794629,0.18541182439257217
2022-05-12,2154476.5360770226,3050635.542209689,0.6011900927928195,217378773.48781285,210574780.55027238,3.2311527940092364,0.0042165902663207685,0.004937510148341127,6.890441526136737,660752.0222222222,0.00010816538403749025,4.670446703196895e-05,29142607097886.56,28544950231987.758,28226693326025.883,3.244849693450074,0.6349364567578148,45748.06928710938,14.437336386477556,0.11877726567322372,0.18439763157061861
2022-05-13,2012414.062864744,3033157.069225978,0.7179066160779309,218618159.2062889,211018002.78132904,3.6016625542698524,0.005468355056126268,0.004961667186810468,6.72443369254454,662128.6444444444,0.00011686305627294996,4.917221404491536e-05,29231405284003.758,28606629720010.543,28277366393562.605,3.37386048319658,0.6424510745478985,45579.28568359375,9.789800023771297,0.12577413041208277,0.1835548913539172
2022-05-14,1991630.320853404,3012650.181525482,0.645879391970758,219436536.5274839,211495974.59041807,3.75447424703886,0.004616777283968247,0.0049601181496524115,7.635447503050852,663622.9333333333,8.820550343525395e-05,5.0723865410719935e-05,29328056244707.57,28668309208033.324,28328039461099.33,3.5301305795674685,0.6626006181988882,45427.973046875,6.455692982648164,0.12182976574846609,0.18267089201786213
2022-05-15,2404491.077860462,3003340.724132624,0.5955415341650719,218364348.51183978,211116795.33604193,3.4329590546939093,0.004341781282708361,0.004931116662590927,-10.045079361270737,663282.5333333333,6.917441495281057e-05,5.187033310201651e-05,29428895351857.57,28729988696056.11,28378712528636.05,3.700600660307534,0.6911675837559851,45292.0866796875,4.127726769210247,0.12968478130839206,0.1818764672375506
2022-05-16,2080213.6896209603,2994064.543184553,0.7703570113247675,220589556.2405076,211737646.6062063,4.1806026157257845,0.005612564771173972,0.004970280071282962,10.56809947779156,663096.7333333333,7.721833924339025e-05,5.34941953809911e-05,29529734459007.57,28792159375967.586,28429385596172.773,3.8704630429399414,0.6615726029609638,45138.2905859375,3.621759359096338,0.12470917927862661,0.1809396361046716
2022-05-17,2045050.39006255,2981839.0926905144,0.6889200604192263,220484557.8043704,212291232.34795454,3.8594742360305787,0.0049861040563747225,0.004955034829999481,22.66183049728594,663163.6333333333,6.790466730341797e-05,5.4898864061996156e-05,29630573566157.57,28855465937121.67,28480058663709.496,4.039720971200347,0.6764265893597451,44979.28004882813,1.597268262077958,0.1243532354900122,0.17996374608692753
2022-05-18,2220684.681523575,2970526.2420798866,0.6141513808745662,221156264.8579258,212235289.97643077,4.203341885532941,0.004334591097861844,0.004953863252020381,2.3841959694716364,662951.4555555555,6.290962500190181e-05,5.5843854724655955e-05,29731412673307.57,28918772498275.754,28523684532016.766,4.234123890744665,0.6408709614417484,44813.43724609375,1.5177663227352252,0.12156892773387012,0.17909940930588297
2022-05-19,2101893.759214988,2959917.6600389807,0.5692445148950178,221674277.8077507,211891392.1615788,4.616933939696131,0.004247918560736064,0.004953732272880304,-5.04372722017663,662834.7333333333,6.510869681499544e-05,5.6870802300485754e-05,29832251780457.57,28982079059429.836,28560172852386.51,4.454030914468776,0.6787893342162764,44658.414130859375,0.01221395097031035,0.12365505667907659,0.17843131670381124
2022-05-20,2066040.3090184808,2942695.6917132726,0.5929081506112702,220819248.6938662,211725589.10593233,4.2950214867196985,0.004421932382273982,0.004922294484220242,-5.019199161288579,663889.2333333333,6.403749725691386e-05,5.796728270423723e-05,29933090887607.57,29045385620583.92,28596661172756.254,4.673376751144894,0.656190573340077,44499.39580078125,0.011702188858357356,0.12268674864076781,0.17777718207461415
2022-05-21,2565891.780506025,2929151.0410558907,0.6196193912630915,219905767.52115828,211832006.56249258,3.811398027884836,0.00440972782191565,0.0048808615807504705,-18.484599450623673,664223.7666666667,5.341658716134015e-05,5.8464656871315406e-05,30033929994757.57,29108692181738.004,28633149493126.0,4.892163546199515,0.6639133890771216,44330.424921875,0.04104722699221481,0.12151319138697303,0.1771751333711014
2022-05-22,2666410.38478603,2923485.8347390825,0.5597491917038948,219909303.68803734,211692810.97288883,3.881328155913382,0.004127914313048968,0.0048736671172630785,-20.193219879576386,663337.2888888889,5.571497364241706e-05,5.892060314414737e-05,30134769101907.57,29171998742892.086,28669637813495.746,5.110393434137098,0.6865511217483653,44167.19330078125,0.011447672150658325,0.12140383432859933,0.17657303544175418
2022-05-23,2150474.428815535,2916948.4372628154,0.7449554067480645,220571030.111045,212582988.52757803,3.7576108987923997,0.005371971289352515,0.004881041272566457,4.067498452617513,663245.3,5.969925863896463e-05,5.974690579611843e-05,30235608209057.57,29235305304046.17,28706126133865.49,5.328068538609437,0.6612422852493633,44005.42669921875,0.031189149308466252,0.12321333993111783,0.1760037873283125
2022-05-24,2345411.074381961,2911340.123697537,0.5460575469452068,218787257.36751798,212141817.97350046,3.132545683907626,0.004055223691426309,0.004828113715200063,3.172220760844713,662994.3222222222,6.85573325221417e-05,6.102284677152274e-05,30336447316207.57,29298611865200.254,28742614454235.234,5.545190972484511,0.6763103917725063,43848.07625,0.03118584563171256,0.12033952016297554,0.17541410672386903
2022-05-25,1915244.869639389,2901303.1173559497,0.6662289296766035,218537122.11580816,212143274.93201885,3.013928749661722,0.004945939221072619,0.004814642563014007,2.9773230560203645,663258.1777777778,6.739910103412578e-05,6.172921474820836e-05,30419111859177.277,29352831144264.19,28773044586544.883,5.7208658182877405,0.6766506837584663,43688.25065429688,0.020129961006929358,0.12448155040306347,0.17494163165943832
2022-05-26,2155727.10766672,2894684.080038581,0.645109897210126,218974414.7826457,212656309.81769234,2.971040426996684,0.00468222530114385,0.004812536469511161,-5.218286924544313,662879.5777777778,6.718192374832293e-05,6.258943663500947e-05,30474827910431.38,29393576177470.324,28794491888282.66,5.835616161132676,0.6725167628050828,43517.9518359375,0.1287795346154127,0.12637412419994457,0.17437731141674245
2022-05-27,2029784.3983866018,2880252.7481382173,0.6195859760536787,217706628.03382683,212458182.92108402,2.4703426414923637,0.004631520589354675,0.004782900792112031,-1.210869128575942,664059.6444444444,6.453708630672867e-05,6.344441300740383e-05,30512398807401.562,29434321210676.457,28815939190020.438,5.887226531795936,0.6607747517985721,43323.25556640625,0.04097371848425374,0.12396758708242239,0.17358484535983978
2022-05-28,2400505.1710796095,2867868.16471187,0.6596911803249139,218521801.612233,212689714.94083956,2.7420633130262257,0.004971505595841367,0.00480002609728419,-17.323603835185708,663981.8222222222,5.2119759209859104e-05,6.381910953613543e-05,30515832210718.96,29475066243882.59,28837386491758.215,5.820380842904718,0.6680403818858296,43132.47092773437,0.25635400243931317,0.12305029389963139,0.17300121235138566
2022-05-29,2619179.1122630616,2867827.5403120467,0.6681684375460982,218497862.64636934,213309932.16598403,2.43210918656488,0.0050354506286800355,0.004803657203289924,-27.250892620772994,662069.4,4.7930172038872315e-05,6.38318859374684e-05,30519265614036.363,29515811277088.727,28858833793495.996,5.753634510742171,0.685495526672944,42954.72456054688,0.25461697004174244,0.12379654148180824,0.1723934600119237
2022-05-30,2033719.100052807,2862290.765211464,0.7265057408146832,218721625.0633155,213887076.99706146,2.2603273238977395,0.005390829220995924,0.004815575327680746,-5.781534513548503,661201.1444444444,4.9069681517180486e-05,6.41346690448501e-05,30522699017353.76,29542170193265.684,28880281095233.773,5.68698731395307,0.7414508584005873,42788.60670898438,0.08230937199578332,0.13020496500124817,0.17161902725872138
2022-05-31,2093504.4066759811,2854061.844784516,0.7162727019755788,217709782.04809135,214163990.41467482,1.6556432339510323,0.005078338199796378,0.004799714417583496,9.59322586626936,660689.6333333333,4.960305725475432e-05,6.46667968956722e-05,30526132420671.164,29564007758376.332,28901728396971.55,5.620439031839249,0.7458118665031946,42626.7885546875,0.0365005632710115,0.13536393657483548,0.17084270263738577
2022-06-01,2212054.321967944,2843725.5216458966,0.6596347243378997,216548123.47534862,214335309.971666,1.0324073497974096,0.004490781780021464,0.00477074021582862,-0.5419912210229749,660491.5666666667,6.91230472211812e-05,6.5666740835999e-05,30529565823988.562,29585845323486.984,28924458704593.082,5.5493073726580775,0.70190733083031,42453.436318359374,0.074068263379715,0.13376208152728458,0.17011366467109884
2022-06-02,2243044.7557964833,2833819.632516697,0.5881248072330039,215335217.8719974,214139419.6594411,0.5584204014720031,0.004052303303994421,0.004740807328884521,-4.027721004669759,660371.7222222222,7.3709719405667e-05,6.696432743121894e-05,30532999227305.96,29607682888597.633,28950537344642.973,5.466088120660577,0.720621857761823,42278.439560546874,0.46434428970628566,0.1296090786312121,0.1694330517603272
2022-06-03,2172299.8140545683,2819237.583179891,0.6690931033236973,215211515.6513911,213939384.68267965,0.5946221471339049,0.004710670077295826,0.004734531221630322,10.239688609669484,661294.5,6.763381406110987e-05,6.741429338238816e-05,30536432630623.363,29629520453708.285,28976615984692.86,5.383018661511187,0.7053970359799049,42109.172158203124,0.41684552429139077,0.12880708189695297,0.16881650968771839
2022-06-04,2658049.2231452684,2806649.4837743314,0.6496380893754271,214346586.7118063,213948168.78420094,0.18622170407310584,0.004571903258314944,0.004708986314754946,-26.8815574486451,661447.5666666667,5.75175424232722e-05,6.697313434341048e-05,30539866033940.76,29651358018818.934,29002694624742.75,5.300098591137696,0.7110095064909076,41957.53049804687,0.4170686685352125,0.12861017295554203,0.1682421624999979
2022-06-05,2811763.9616920464,2805263.848669408,0.6817294454836729,214568983.72551528,214011920.91853273,0.26029522186834175,0.0049238645923583325,0.004726400897061818,-25.65275242731191,660223.3888888889,4.694755177757248e-05,6.656729446447565e-05,30543299437258.164,29673195583929.582,29028773264792.64,5.217327506920021,0.7153638723319277,41805.22375,0.139558144040023,0.12846558548719367,0.16770505631404362
2022-06-06,2102536.8184646196,2797291.1683382206,0.7365143815183398,214940172.24431485,214458968.6503639,0.22438026011943984,0.005324627187161675,0.004746025157648788,6.954905717322557,660143.8666666667,4.7231933199961326e-05,6.615841068091663e-05,30546732840575.562,29695033149040.234,29054851904842.527,5.134705007683533,0.7526847754665079,41677.36642578125,0.006415029579719391,0.1350480149672677,0.16722061865809726
2022-06-07,2274526.0900198,2792631.642460814,0.75195591182352,215313408.86797026,215297996.38969213,0.007158672381997827,0.005125379749805553,0.004751314156878783,8.55258201421385,659544.2,4.468491670522906e-05,6.590358641696349e-05,30550166243892.96,29716870714150.883,29080930544892.418,5.052230693692638,0.7499475025511887,41542.545927734376,0.1889185273970606,0.1276547181947637,0.16650583829333288
2022-06-08,2180382.792557905,2782983.9866495924,0.838716715067164,216541312.97978953,216114350.7195078,0.1975631219697343,0.00601122779075046,0.004786166730944266,-6.9525857608435215,659203.6555555556,4.138662589163526e-05,6.492336073985752e-05,30560609148018.15,29742213029665.426,29109345685211.566,4.985558516156611,0.7298835472575549,41395.131728515626,0.0967113372162683,0.12870242336386006,0.1658925792521429
2022-06-09,2207433.4242644305,2774492.3229105435,0.6831845139020963,216306757.41799802,216461625.87478718,-0.07154545543481007,0.004826750619001142,0.004790846102804917,-7.371795768833556,659234.8444444444,3.842829256102494e-05,6.412546775939723e-05,30575953259196.76,29770481992424.457,29139711923693.71,4.928811030335489,0.7299340492627169,41252.0393359375,0.09060879714367809,0.12706248800798642,0.16527518613658834
2022-06-10,2200349.314805894,2761927.8614022993,0.6777214555126629,216174585.19052455,216905044.6359525,-0.3367646166488618,0.004807721349691664,0.0047930830112856,-3.610163369677677,660096.8888888889,5.182702123678191e-05,6.311021939590888e-05,30543692998597.63,29798750955183.492,29170078162175.855,4.708985792855571,0.7073423707998828,41116.0119140625,0.09079234181628575,0.12517815524738674,0.16466721329391096
2022-06-11,2505084.1533681173,2750207.9092322406,0.688645246797376,216911504.34851247,217145138.91816264,-0.10759373649266342,0.004885999461853597,0.0048153966511366945,-19.29718171812801,660485.8111111111,4.904237509945523e-05,6.113945243130771e-05,30511432737998.496,29827019917942.523,29200444400658.0,4.489617758389011,0.692217199995974,40969.970595703126,0.030288551801109793,0.12143371663932065,0.16397742307765037
2022-06-12,2587030.2507495102,2747134.8230040045,0.5524280812562308,215413254.83849195,217015707.0223904,-0.7384037766211455,0.004048947077149017,0.004768083051837453,-23.38092137257973,659367.6222222223,4.505453423614915e-05,5.8745835030081025e-05,30479172477399.363,29855288880701.56,29230810639140.145,4.270705502048636,0.655571569946889,40822.38170898437,0.021375019121552655,0.11805531186242932,0.1633070376650194
2022-06-13,1920997.758427167,2737123.0967968036,0.5163566849116034,214785700.38018554,217111118.4538347,-1.0710727665625766,0.00402728839895283,0.0047484334223369395,-2.2940278312250983,659692.1888888889,0.0001032934165003083,5.924876546558283e-05,30446912216800.23,29887484230753.895,29261176877622.29,4.052247604862062,0.5532028427796085,40648.44525390625,0.1273596056338116,0.10529593428949621,0.16247338250682355
2022-06-14,1537729.002151946,2724245.1060114577,0.509863454225272,215794365.6473805,217079357.07961014,-0.5919454726590768,0.004774619841679461,0.004762861374302642,19.570686231851433,659646.3,9.212286602502544e-05,6.001371383465666e-05,30414651956201.098,29921773654029.33,29291543116104.434,3.8342426537410477,0.5484156685926581,40491.630390625,3.9450899290098467,0.09461474867110463,0.1614366420256695
2022-06-15,1427458.902537182,2709653.918372695,0.5536545122417124,215581544.07152125,218085550.15601444,-1.1481760580745075,0.005334383149722082,0.004753588653587579,10.37363339304196,659526.7222222222,8.695517844306528e-05,6.0338275141312495e-05,30382391695601.96,29956063077304.76,29322236815845.71,3.6155320837710003,0.5596837476075539,40330.41919921875,4.771798084412807,0.09083753785477634,0.16034569376693028
2022-06-16,1719372.724787466,2695724.9052266222,0.4035405885394517,213940773.82401115,217212665.81419075,-1.5063080980348436,0.003802904689137677,0.004714148674679677,-3.1607287532282924,659103.8,9.29862307465752e-05,6.117432725608441e-05,30350131435002.83,29990352500580.195,29353687769748.723,3.3946115154940935,0.5076744751541264,40146.085166015626,1.2161461097560575,0.09170695416420771,0.15926033135298584
2022-06-17,1717178.8714846468,2679196.9942384483,0.3541785706026352,212421210.61695495,216788737.7374404,-2.0146466767238786,0.003333640002624751,0.004680783638171775,2.7072731858035937,659382.9888888889,8.669313361820529e-05,6.196711087662785e-05,30317871174403.695,30024641923855.63,29385138723651.734,3.174163850385993,0.5122941068910373,39959.40974609375,0.14128803993753383,0.08857858393716438,0.15809666405209674
2022-06-18,1628483.8065924137,2655389.070804938,0.4716306449091511,213931672.77999365,217802975.2938722,-1.7774332471266012,0.004747053997158229,0.004697421486052513,-1.1435045317220505,660297.9222222222,8.445810699057246e-05,6.261209121581375e-05,30285610913804.562,30058931347131.062,29416589677554.746,2.954187571623443,0.47818499960382893,39769.47083007813,0.7207015021211498,0.081600825128877,0.15687013528310972
2022-06-19,1771449.907491065,2641049.837989245,0.39996028346662865,213977301.94756928,217398275.32071775,-1.573597284691285,0.0045896932954965506,0.0047030135164932655,-17.89292631673409,659023.3444444444,6.441148084373656e-05,6.262455733537451e-05,30253350653205.43,30093220770406.496,29448040631457.754,2.7346811688631645,0.5191912943947257,39586.088046875,0.4174883305059705,0.08112586373945865,0.15565838902770865
2022-06-20,1643181.9299179756,2626296.246292956,0.42767699795933806,213610267.93470097,216758017.72792962,-1.45219531517293,0.004464819407081747,0.004704849902665468,4.614444436771925,658187.9444444445,6.406223219530335e-05,6.297941216983995e-05,30221090392606.297,30127510193681.93,29479491585360.766,2.515643138207231,0.5227287778863576,39406.69665039062,0.48418914374377503,0.08736732523664117,0.154449458819146
2022-06-21,1528215.5736738471,2608939.4322831333,0.4929450830773952,214819651.96023342,217364477.82413536,-1.1707643666842655,0.005145114761727486,0.004738756584288086,20.871176566089346,657921.0333333333,6.410640884455608e-05,6.325912667657792e-05,30188830132007.164,30161799616957.363,29510942539263.777,2.2970719821688057,0.5277491853714371,39242.258408203124,0.4773209881244374,0.08859778843619562,0.15325616090748215
2022-06-22,1549218.7574127207,2592321.556796766,0.4116066023071589,212976771.96861067,216773901.03982785,-1.7516541592352446,0.004219863844853264,0.004700353002804777,0.12192602424121457,657504.8444444444,6.636781256727716e-05,6.348141180752167e-05,30151778851331.58,30193693530194.574,29540796486474.64,2.068266389285263,0.5112139587756999,39096.1900390625,0.04813127470097282,0.08641386129515852,0.15198509756091086
2022-06-23,1528937.9062071985,2578705.542917864,0.4936194504950682,214210470.6180898,216498863.99280393,-1.0570001717053799,0.005131759481491297,0.0047362375291402775,5.6474485663912555,656183.1333333333,5.801612188202839e-05,6.313003811951789e-05,30095747760353.145,30216097538280.36,29564323830251.215,1.7975176200652383,0.5412773036268098,38954.775185546874,0.2207235742999559,0.08962251476178773,0.1506971789750975
2022-06-24,1531133.5694041993,2555607.3948646164,0.43341783112252885,213204512.51590607,215870817.31585708,-1.2351390617557871,0.004512844847294693,0.004721801050014347,-7.163133530004773,656607.3333333334,6.353735788227987e-05,6.30013133477897e-05,30057891233555.004,30238501546366.14,29587851174027.793,1.5886251987768416,0.5470804483857004,38808.02034179687,0.0775031375852263,0.09268381096951028,0.14942092256332284
2022-06-25,1786285.0418056706,2532491.2493396224,0.5014932010612275,213618036.83539847,216296225.80902207,-1.2382042040836432,0.005220237473652354,0.004739734789097963,-14.629009769304824,656250.8777777777,6.138725252043409e-05,6.28081576401934e-05,30046983198472.473,30260905554451.926,29611378517804.37,1.4710719408290016,0.5561472290174995,38662.0316015625,1.909053994216635,0.09159178089117971,0.14810073262612017
2022-06-26,1960901.7653961675,2522133.1577045694,0.4618991451296913,213543207.52701712,215624917.780422,-0.9654312058082488,0.004618589001973736,0.004739303736185265,-23.278486159923318,654112.7777777778,6.161676604306526e-05,6.271081363140462e-05,30036075163389.938,30274236985395.754,29634905861580.95,1.353705335467441,0.5459416665020391,38514.64409179687,1.8048644919394752,0.09230904703544987,0.14669186274685986
2022-06-27,1579194.3351076157,2504574.0104429317,0.44871029440231436,212874979.38262218,215698390.4974276,-1.308962526426212,0.004450942353973458,0.004721951628123001,7.916794625553258,653172.5,5.558413304800606e-05,6.282629275934285e-05,30025167128307.402,30270499669513.188,29658433205357.527,1.2365249384907342,0.5402542833944782,38379.96087890625,4.022896425541366,0.09102358296604857,0.1452590146048456
2022-06-28,1632599.0829356138,2485674.4826113107,0.4801988128608614,212647191.31363425,215572526.98000178,-1.3570076362600842,0.00480775372153157,0.004714361731218053,17.69800043366361,652745.2,5.682746465872035e-05,6.312286918000446e-05,30014259093224.87,30266762353630.62,29681960549134.105,1.119530307105837,0.5302660810501204,38245.147529296875,2.9575588722697175,0.09073241842379719,0.1438318696324213
2022-06-29,1485022.1157763693,2466659.9416045607,0.4758921931952872,212416692.03782088,215569158.5505682,-1.462392171180596,0.004901370985010013,0.004698046456685189,1.586580220871081,652120.3888888889,5.083204508073036e-05,6.318161463212278e-05,30003351058142.336,30263025037748.055,29695897148224.566,1.0353413752180274,0.5276666638447064,38098.85510742188,0.29954819843862585,0.086926178954537,0.14244843356673104
2022-06-30,1430346.3853080506,2447649.7939586933,0.5176644227905947,213562475.67844138,215636128.86326635,-0.9616445936679837,0.0054099838004928865,0.004709101310041739,2.017308301012144,651686.3111111111,6.107172406291708e-05,6.356390352572821e-05,29992443023059.805,30259287721865.49,29706819513270.82,0.9614745518663793,0.5213602008157382,37947.28706054688,0.35773440227157,0.08349361389411351,0.14110494766545192
2022-07-01,1331774.9879310345,2425347.423783846,0.4128775705691461,213390734.78239638,214969429.12887248,-0.7343808584921553,0.004621184918116968,0.004713448081311589,4.495648051134671,652278.9666666667,6.657185140229885e-05,6.347886366509879e-05,29981534987977.27,30255550405982.92,29717741878317.08,0.8876620260728949,0.5096240367980759,37809.946494140626,0.06617367475229097,0.08494713872751049,0.13970833691220033
2022-07-02,1540114.611601807,2398808.8988743457,0.4158644758715071,213959929.06932077,214647573.4706591,-0.3203597352703071,0.004653376749797586,0.004733483862838362,-7.559425803907638,652593.0555555555,5.657095028860429e-05,6.29075713611967e-05,29970626952894.74,30251813090100.355,29728664243363.332,0.8139037379905631,0.510755628207895,37673.094609375,0.06974571973694299,0.08305950440429342,0.13834074878413405
2022-07-03,1779046.1223065516,2382984.183836728,0.46346670628996667,214470364.97647682,214840940.31393397,-0.17248823021849036,0.005111730253832766,0.004746852535389593,-19.149237419748765,651002.2777777778,4.8462035680014e-05,6.226851208182685e-05,29959718917812.203,30248075774217.79,29739586608409.59,0.7401996278601872,0.5142308429321846,37525.09637695312,0.09445983427542175,0.0823558232473834,0.13697913619483001
2022-07-04,1515372.435582771,2364493.5611096295,0.4377143987745365,214590985.56751803,214468786.13966215,0.05697772132049349,0.004861843298758517,0.004756517203404379,7.201834056532519,650083.8,5.640958200560761e-05,6.223158006790469e-05,29948810882729.67,30244338458335.223,29750508973455.844,0.6665496360104342,0.5411030517071581,37387.92555664063,0.09163667705612122,0.08425458651594775,0.13558939897281563
2022-07-05,1520405.8674693895,2346085.9772024904,0.37467120567156,213139873.34270284,213854428.53410903,-0.3341315833218322,0.004051948687421732,0.004727453339906493,14.544224589886689,649531.0777777778,8.025680474311518e-05,6.334188850008945e-05,29937902847647.137,30240601142452.652,29761431338502.1,0.5929537028574617,0.5418875484295197,37257.86541015625,0.30880039641154905,0.08731250034845557,0.13432097880815153
2022-07-06,1399231.7072166337,2326235.1075858125,0.415511225284907,211931582.3284118,213435877.28636333,-0.7047994789016955,0.004489007808729675,0.004699599360625426,5.507033894276114,649644.911111111,9.166177617466369e-05,6.482288326591287e-05,29926994812564.605,30236863826570.086,29772353703548.355,0.5194117689049699,0.553452886755014,37126.36275390625,1.7261776973398304,0.08987546195138849,0.13314079067296178
2022-07-07,1365972.0676650794,2307145.0819865917,0.5170690825761042,211490861.70449898,213402135.28623465,-0.8956206413848145,0.005428536171267217,0.004709704574674148,6.670985055290801,649709.2777777778,8.664247448798304e-05,6.6221468525338e-05,29902263063430.816,30226214653661.89,29778668163910.86,0.4150450881135749,0.5847678168568857,37001.01561523438,1.66850191360254,0.09171462079470542,0.1319822376022336
2022-07-08,1447981.1551548082,2283881.247552335,0.510974806388142,209760023.96010074,213150668.46994513,-1.5907266527832715,0.005304499418501646,0.004686146962265853,3.9344826745645767,650648.3888888889,8.517541884680175e-05,6.768109495717688e-05,29870433199937.63,30215521173977.89,29784953086422.83,0.28699092883165617,0.5892981393411652,36875.269814453124,1.2612877634544408,0.09609298666739481,0.1309577358847355
2022-07-09,1860322.2829608216,2263100.0914561297,0.46479736768789714,208906853.5326205,212606805.47530925,-1.7402791585218842,0.004563111661437273,0.0046773589970137254,-12.940024746080736,650922.5444444445,7.173209638030166e-05,6.879122175115276e-05,29832750041955.46,30204351650576.113,29791238008934.793,0.13934309479927137,0.5877102015153735,36738.547783203125,0.22139563827157263,0.09648019056362639,0.1299237596020577
2022-07-10,2081864.7127200682,2254034.998560437,0.516236742281801,208921325.95872694,212547955.5746257,-1.7062641647300179,0.005008821105990368,0.004684062322223681,-21.86883713847656,649126.5666666667,6.387834624065805e-05,6.91929325846153e-05,29795066883973.297,30169379941285.46,29797522931446.76,-0.008242455183658157,0.5699466119732154,36599.70747070313,0.050271418808942904,0.09376268312958794,0.12892233897855346
2022-07-11,1746142.937603221,2241495.5394235277,0.39956658169665416,207135347.06852522,212023425.70851886,-2.305442712570422,0.004012561074229958,0.004654947709302895,0.12110993695160222,648091.411111111,6.688127826462088e-05,6.978756269012082e-05,29757383725991.13,30134408231994.812,29803807853958.727,-0.1557657605198584,0.54793961743437,36445.63755859375,0.04550026287050743,0.09020289541452482,0.12795156400899732
2022-07-12,1455122.285105255,2227274.1192288212,0.478732743563429,208056800.38703802,211735027.61276498,-1.7371840879734393,0.004804744022523365,0.004680140940815371,17.92060905004473,647820.5,6.304733694290417e-05,7.038732278034599e-05,29719700568008.96,30099436522704.164,29810092776470.695,-0.30322686057883896,0.5324984495743491,36288.14615234375,1.5629222870154962,0.08798269123435176,0.12692227173181528
2022-07-13,1714539.8257641764,2214375.2960986216,0.3466850386822305,206696611.13278055,210741155.75648308,-1.9192001628690418,0.0036484861609566046,0.004667514199548831,-15.69720249413804,646971.6444444444,0.00010340019684897914,7.039088212530167e-05,29682017410026.797,30064464813413.51,29818995290511.535,-0.45936450624921066,0.5593016274237772,36137.0572265625,1.494279876281189,0.08737345763161622,0.12585898113508717
2022-07-14,1267568.3230145175,2194924.734520163,0.4064768238291205,205360376.20889443,210577370.92813748,-2.4774716634907112,0.004484663215256146,0.004657848978668054,-4.3644054799409915,647183.9444444445,0.00010984599306366443,7.098165302658966e-05,29644334252044.63,30029493104122.863,29829293853367.766,-0.6200602744146032,0.5715953087234585,35985.85924804687,0.06681349858186239,0.09075616364157768,0.12485835373409479
2022-07-15,1350536.6881986482,2172080.2362683835,0.47297087943146093,203940243.27643573,209760893.67397848,-2.7748977742441028,0.005215658268679969,0.004653891482633317,-9.751486752648308,647860.1555555556,9.679538708359642e-05,7.130965998127401e-05,29606651094062.46,29994521394832.21,29839592416224.0,-0.7806451204570724,0.5814058219850393,35836.838798828125,0.534565834765483,0.09216982539601307,0.12386805319364085
2022-07-16,1720085.1125027025,2150026.070949889,0.49021833292883177,205118214.76270178,209529494.29335645,-2.1053262809031055,0.005039151407388298,0.004695099706575004,-12.718198086637422,648087.9444444445,8.064707658434777e-05,7.089835484253311e-05,29568967936080.297,29959549685541.562,29849890979080.234,-0.9411191591848962,0.5934691015251866,35704.84610351562,0.7889649957878989,0.09159123143585074,0.12287900083271878
