Date,BTC_vs_bc_hash_rate,BTC_vs_bc_difficulty,BTC_vs_bc_n_transactions,BTC_vs_bc_transaction_fees,BTC_vs_bc_miners_revenue
2022-05-20,-0.10802288549512512,-0.12850782577031877,-0.23070562924593083,-0.17929865403324044,-0.03322875430786371
2022-05-21,-0.09997906571831344,-0.12682694382972698,-0.23936483351634838,-0.19255175688061044,-0.03159671717600817
2022-05-22,-0.11158229024792349,-0.12776407078223148,-0.2467145382885826,-0.19418541964890243,-0.043429331752128465
2022-05-23,-0.13871610496482928,-0.12084494179426115,-0.26669072510055364,-0.20922509987253124,-0.0808488076688862
2022-05-24,-0.1576005008360775,-0.12146658374506435,-0.2821908553515241,-0.21231253178106177,-0.10317484783913917
2022-05-25,-0.1558118983002579,-0.11956823035446702,-0.271223570381179,-0.2072011702433902,-0.10149817749756003
2022-05-26,-0.10320061326985557,-0.11288607918633281,-0.26111095445922533,-0.1972051824501188,-0.054433865037337936
2022-05-27,-0.11330763143477322,-0.11112251807216526,-0.3005430405046623,-0.21057712243092533,-0.06794309475405076
2022-05-28,-0.10552697991304283,-0.11105726223863051,-0.3045930379134487,-0.21435749942077129,-0.061487640790263746
2022-05-29,-0.10726340352085251,-0.11284757933245845,-0.3123709874819802,-0.22253759183320984,-0.060816877292054046
2022-05-30,-0.0881660672942215,-0.06832886064957944,-0.18718484000084085,-0.14223577357238112,-0.023795172155108717
2022-05-31,-0.09280617755865561,-0.0738413407278666,-0.1885280320695536,-0.1496562015129337,-0.023734132809502137
2022-06-01,-0.07383516019709949,-0.07008254258852417,-0.18373456951649625,-0.18129738435829307,-0.004560378573992536
2022-06-02,-0.08539357715911212,-0.07020766734775494,-0.17823246613838903,-0.17346791195007674,-0.016956529604874624
2022-06-03,-0.10047997919267732,-0.06887997613145229,-0.19122917843097648,-0.17355156722348178,-0.031149627699503222
2022-06-04,-0.11025845842523627,-0.07064533283922396,-0.19681140456503748,-0.18532645203144596,-0.03789075888915214
2022-06-05,-0.10489254516942553,-0.0756357684515598,-0.20393747483866756,-0.20159007371570486,-0.038571996938102114
2022-06-06,-0.09412186572630978,-0.07620241731462646,-0.12941395105289394,-0.16595501657690712,-0.01456734785769331
2022-06-07,-0.09986732749583353,-0.07791029633494627,-0.131790709245658,-0.16124363839500325,-0.018717277356641797
2022-06-08,-0.12124693181919301,-0.08591780987368501,-0.12219698974364958,-0.14691916191202264,-0.03742835237798686
2022-06-09,-0.12476010219819875,-0.08598789777589773,-0.1261127820849283,-0.15188147028948767,-0.041965540027501406
2022-06-10,-0.13831627592307996,-0.09155112353166016,-0.05612170053762218,-0.10879407687585402,-0.05900405475017384
2022-06-11,-0.15317585841268844,-0.08895089313412582,-0.04625260151560114,-0.09977168974884276,-0.06659502952224812
2022-06-12,-0.0919467162109861,-0.08259276817575936,-0.03157773892353202,-0.08641719364888178,-0.00876387066588626
2022-06-13,-0.10144674153397863,-0.09115001245130347,-0.09868461572613585,-0.20638495427895523,0.005140395001676077
2022-06-14,-0.11761495691090768,-0.08495205445151299,-0.09507259469746374,-0.19817843015147069,-0.007223716390276511
2022-06-15,-0.10485752153152604,-0.08602301789623856,-0.09121834461947302,-0.19969327629099773,0.0023904979908311243
2022-06-16,-0.031012348446380084,-0.07993098478583559,-0.056443881800465674,-0.1853636186891167,0.07691180190816597
2022-06-17,-0.012087416760022954,-0.0786634833498462,-0.08483493886679712,-0.22991981324189673,0.09720932160395081
2022-06-18,-0.05905877704976733,-0.07243996900680334,-0.09106540214609062,-0.22375127290240213,0.04439428669656975
2022-06-19,-0.08979240351996481,-0.07474695411771667,-0.13384376932051928,-0.25583738485586255,0.01595068450174401
2022-06-20,-0.08829952595923385,-0.07671120150686545,-0.12699521358799198,-0.24987829090233796,0.0214497190273024
2022-06-21,-0.09661613021516989,-0.07873196857731542,-0.12925869165522302,-0.25016831726787625,0.016000592520914816
2022-06-22,-0.08605117206074482,-0.071864402260767,-0.12956961731014807,-0.25178357618430147,0.02634125815083046
2022-06-23,-0.060135597873604126,-0.11731990287268718,-0.1282360629889027,-0.2588831531230632,0.05589663377927934
2022-06-24,-0.05737268520872694,-0.11675896277688162,-0.16864677162192043,-0.33890117935628206,0.05944022109185005
2022-06-25,-0.09091260975751037,-0.12395896076500205,-0.18546561454601213,-0.3689843060865691,0.03693507877464708
2022-06-26,-0.12251435499023965,-0.17543138955853393,-0.1917861455424327,-0.3680443649272546,0.010967576765209508
2022-06-27,-0.11071127087568652,-0.2128655658661747,-0.1869783909097992,-0.3687150761089802,0.027182871190639127
2022-06-28,-0.1043777580198241,-0.21276826601326537,-0.18265702062675496,-0.36247826434998726,0.033756573797109814
2022-06-29,-0.10533750124688959,-0.21351260953450796,-0.19059319519261894,-0.37423629357375154,0.03348759416466385
2022-06-30,-0.12369812559859376,-0.21430591531630383,-0.17963424139181983,-0.3658279462601498,0.019285939767468313
2022-07-01,-0.10417114312962067,-0.2137441681126564,-0.1873204720949567,-0.3762823511516778,0.03350822165143277
2022-07-02,-0.10936862123007565,-0.21433862833635317,-0.18833864084103763,-0.38051071375467865,0.029001847014365943
2022-07-03,-0.09537049678995019,-0.22088641743737394,-0.15496606868882906,-0.43283095391538157,0.03795245488227297
2022-07-04,-0.09375286066113304,-0.22774950103325484,-0.0130420701929885,-0.31364650982541187,0.05323740722196309
2022-07-05,-0.09922825931953975,-0.2279434319207085,-0.01547704641411435,-0.3081966318610791,0.04628204375517698
2022-07-06,-0.09323896009096563,-0.22746770089014662,-0.014548047682358716,-0.30054218168358665,0.054928609615843296
2022-07-07,-0.026211726766021758,-0.2722620462755144,-0.0036944853966200276,-0.30950302579162614,0.11284471275533701
2022-07-08,-0.03258699893171956,-0.28395907787723046,0.0538122536912392,-0.25154220310235254,0.09951800191060536
2022-07-09,-0.028582223236651758,-0.28678989372532193,0.05622347241791665,-0.2408716171066768,0.10709263309737743
2022-07-10,-0.050817354290177155,-0.19928136782907094,0.05671243927980904,-0.20716321154621722,0.07704401227059053
2022-07-11,-0.015086115781482124,-0.20259141877718645,0.0287136161169279,-0.227033068183256,0.11585194142559178
2022-07-12,-0.039226751761165274,-0.2057899904393156,0.006249231611455288,-0.2333850118951279,0.09159477322937565
2022-07-13,-0.06526929491560772,-0.20069246508017827,-0.04030612504387278,-0.18632574801649995,0.05849495650214319
2022-07-14,-0.03654652248937699,-0.20432135931250195,0.013017199964431726,-0.144499241432866,0.0802136009311789
2022-07-15,0.012975036015690064,-0.20018240002689497,0.029621560990862564,-0.13519358343171134,0.13445781653174965
2022-07-16,0.020891557499204447,-0.1999969385652735,0.015328670137461427,-0.1426142366151534,0.14288949159069064
2022-07-17,0.017246067877676224,-0.19976878958532773,0.011731617269447518,-0.15206266930870965,0.13475561976377223
2022-07-18,0.0498823903478177,-0.18670893376720574,0.08222672421443399,-0.07589069439631808,0.16065923800268556
2022-07-19,0.0604157877157348,-0.17877424760018953,0.09789972107590726,-0.06499667674778145,0.17608690457782084
2022-07-20,0.06069932909532129,-0.1801772640312422,0.10537125031632232,-0.060240299445876354,0.17576715833310327
2022-07-21,0.07387818698138188,-0.17445111168224475,0.11492297262295115,-0.05678808085785215,0.18929125865470067
2022-07-22,0.12650611038748732,-0.12255922111587164,0.156714663334734,-0.032261266877016206,0.2505432982815411
2022-07-23,0.13204825898622746,-0.12716557037786602,0.16998784393360591,-0.024080643215901202,0.26069063364950057
2022-07-24,0.13361063329468667,-0.1412871930659174,0.17027146770492316,-0.027326311322034075,0.26474840537229943
2022-07-25,0.15482974388222448,-0.16573107556134703,0.10707576584006571,-0.045849787923804286,0.2834649313638459
2022-07-26,0.150185804142086,-0.16340633679613123,0.10841611707901344,-0.04770550967823133,0.2798179934494341
2022-07-27,0.14786603272240967,-0.14872764865787483,0.09783159894592548,-0.06981196865693844,0.28081408561314375
2022-07-28,0.12143579728233067,-0.14668469045827165,0.11851945958125884,-0.041590297215753774,0.26879772185259443
2022-07-29,0.11768739829801643,-0.16173558579317085,0.03685198899074568,-0.09098404866676452,0.2522059969192093
2022-07-30,0.11967839635647688,-0.16252034386978026,0.038340745659331495,-0.08922064691431314,0.2519835678577019
2022-07-31,0.09573517179928973,-0.16141072957354255,0.03924602891079725,-0.05064355315349009,0.2279694968825124
2022-08-01,0.10384066453047182,-0.1641240474526754,0.04187552726334021,-0.0505491657909276,0.2388671587174228
2022-08-02,0.10904972626091414,-0.16363121809358924,0.03916886443158224,-0.05513553646665263,0.24338312767445425
2022-08-03,0.11081275445657955,-0.16470805824092363,0.043534504008172145,-0.052071117604144235,0.244871041713691
2022-08-04,0.11260978711383397,-0.16748888723194097,0.0459013349966884,-0.05167493128340839,0.24619780850799797
2022-08-05,0.12748546959070417,-0.13306069224904163,-0.02462527970780401,-0.07827788038160899,0.2495425052562138
2022-08-06,0.12568055696276417,-0.1337761678447758,-0.01828117874170448,-0.06846438586269976,0.24555135021423677
2022-08-07,0.13731319602855083,-0.11208192285300075,-0.028338464426390104,-0.07959682993608719,0.26181432598314563
2022-08-08,0.12129506441775445,-0.1088596222510713,0.01092671648322944,-0.05316208360913556,0.25352851230372064
2022-08-09,0.12319721438077688,-0.10844805403612064,0.010855420199148513,-0.05880549729271273,0.25656160816819074
2022-08-10,0.13143288000134343,-0.10164201058700706,0.002349498112671205,-0.0833175206515944,0.2596542935349267
2022-08-11,0.08831741274326337,-0.09869549513169781,-0.014192120540391203,-0.10575132365719,0.21797653490306437
2022-08-12,0.11155633857613069,-0.09358382007141981,0.06610308214470248,0.090857083536956,0.2137715434592458
2022-08-13,0.11764009085475205,-0.09261090934155576,0.06826866086051504,0.08836908725740246,0.21245378054819095
2022-08-14,0.1136778708115782,-0.09469350089837254,0.06985085031023713,0.09361252361370238,0.2106238961844441
2022-08-15,0.032201604269484596,-0.09291686708776387,0.012684102495943279,0.070270238911006,0.12106943067829877
2022-08-16,0.03152355359367622,-0.09454878636981742,0.0035637878477215584,0.06551815212506039,0.12207744513096801
2022-08-17,0.1551678838121432,-0.09400495496271154,0.00822257352726168,0.035367464436378664,0.24779532900137488
2022-08-18,0.18167507480825848,-0.10923444453766633,0.058772288744937014,0.09770991147972018,0.28628298397320495
2022-08-19,0.04111632604954597,-0.14393347670360154,0.07711513261078458,0.11345124382434549,0.16966253609362514
2022-08-20,0.031170877984459357,-0.14288753897250725,0.0627891075093805,0.09866253685083723,0.15292369543534354
2022-08-21,0.011879005951150047,-0.15740799959963747,0.05708262178064993,0.09482230214609179,0.13349306839027988
2022-08-22,-0.013338063647710483,-0.08232370194699044,0.051395706531550324,0.10237395574738661,0.10209977794019022
2022-08-23,-0.004187539418646965,-0.08265033308114439,0.05204115848794832,0.10251938867247784,0.10864893608174621
2022-08-24,-0.005963258582072919,-0.0835562392333822,0.05939262999012031,0.10995373294090714,0.10711344024791347
2022-08-25,-0.009521134249450464,-0.08228751775532439,0.05493109850322961,0.10954167117273772,0.10442392322480547
2022-08-26,-0.043314206089542055,-0.08156883967993565,0.06614124557536766,0.10478761255071138,0.06917916509094782
2022-08-27,-0.027697454792283204,-0.0813585398476461,0.06869147568937006,0.10858831298372099,0.0848891611206633
2022-08-28,-0.0348344012560438,-0.08178538037067444,0.0798760757864389,0.11528473618184742,0.0747374203617774
2022-08-29,-0.031111188433635983,-0.07853418140376527,0.11347250743007739,0.15522530730149867,0.07384095837543292
2022-08-30,-0.05910815529238319,-0.07856656119078781,0.10941145139195621,0.15428544091177965,0.043633161711147554
2022-08-31,-0.06187966569307054,0.010887934031447942,0.10852082998606041,0.15639599218831196,0.036465488874090436
2022-09-01,-0.06438361736908273,0.012036085340825724,0.11091969544252418,0.16006227146040342,0.03407000170585083
2022-09-02,-0.043920834477592006,0.014574415014301654,0.08302611301438295,0.12421643298510066,0.051592521938280685
2022-09-03,-0.05088527408693903,0.01485289105145095,0.08623878379564688,0.13248822961116452,0.04626579980889876
2022-09-04,-0.049596179485124715,0.015282748026287271,0.07295163730237787,0.11582077100036724,0.0438846193503743
2022-09-05,-0.10796197204844711,0.07511540681638453,0.05303981513504537,0.11138244436958493,-0.016780601402875555
2022-09-06,-0.0806254347483034,0.0768414587070658,0.03775321336103851,0.09964954336127016,0.00854422374437004
2022-09-07,-0.07959626288627702,0.07420632773045263,0.03257483774770333,0.09369114687645552,0.004544524183210215
2022-09-08,-0.061397986528952335,0.07255875922231937,0.017471951405005088,0.07847234663693926,0.020270976986441817
2022-09-09,-0.02398905295831714,0.0578006685751174,0.08018604313975058,0.11645508516839388,0.09528338216484454
2022-09-10,0.004203625220477355,0.05562084920549428,0.09823055371089147,0.11517492134585952,0.12388707926758509
2022-09-11,0.04427402793521675,0.05886387239665342,0.13510200645065445,0.0869892979785305,0.17542751678726282
2022-09-12,0.019755811794408086,0.0581329603539979,0.14113688896267318,0.08998828659107752,0.14861594499527503
2022-09-13,0.044103914502675666,0.03689081743836738,0.15032484181614159,0.057864943666564285,0.17673340045673833
2022-09-14,0.041762050442550123,0.03259758954767994,0.16360456133631676,0.07049728339065382,0.1735793440671267
2022-09-15,0.009709121157650203,0.03207015266206003,0.15471986487833078,0.06484348219153965,0.14899878646419473
2022-09-16,-0.009296767601685409,0.04118680291946985,0.08842762438913149,-0.007530311746881832,0.1317266445115694
2022-09-17,0.0070683601935825945,0.04326115359091124,0.06576892540752335,-0.02955626208991019,0.13550709326723492
2022-09-18,0.013906443168532217,0.04531617351661961,0.08312103724908113,-0.007899411328379274,0.14305261133562105
2022-09-19,0.0076092597559437964,0.04550361994871513,0.08849606192547542,-0.006483667493643014,0.13458944035450662
2022-09-20,-0.016685492943252424,0.03124215034737771,0.07832913520591099,-0.018212164065767703,0.11158081604121539
2022-09-21,-0.0070602558289112605,0.03230983414117447,0.07686566406181075,-0.02339052616253627,0.12084331303576294
2022-09-22,-0.02863879672474939,0.026979659833530414,0.06610037238866216,-0.030590954906775675,0.09709800971064111
2022-09-23,-0.05832047739937732,0.021213852651534314,0.12651659854901784,-0.01222164645305572,0.07004665828149349
2022-09-24,-0.06243580664731364,0.02277371335402504,0.1381965665205776,0.002104768707611339,0.06510523526738624
2022-09-25,-0.0743608168413068,0.03527574604182464,0.15969878686164565,0.04009757192067942,0.04913158844774268
2022-09-26,-0.04323141492888891,0.03700364895628554,0.16441369482634333,0.03577958900448004,0.06405539837841678
2022-09-27,-0.0404269611379121,0.03765909782304125,0.16407205657265886,0.03513711373671429,0.06468203487800073
2022-09-28,-0.030232082009975642,0.006591233722545793,0.16133960952671053,0.02369451926164434,0.07297970433540324
2022-09-29,-0.02634077551145428,0.00415004201946804,0.15797710924294142,0.021288378379565025,0.07889455306524869
2022-09-30,-0.029903333754125183,0.004918038090272471,0.15730905385035007,0.01882219132156905,0.07338082867190232
2022-10-01,-0.02467682550249344,0.004232727840532678,0.16170287380579906,0.02278092035954727,0.07963277332834205
2022-10-02,-0.01521526153442043,0.005371325544375572,0.1687011399091309,0.03270804909005749,0.0878979897487805
2022-10-03,-0.023581194657957077,0.004505542642138623,0.20585190158427905,0.0590170923907538,0.08099443158691962
2022-10-04,-0.03395073587540804,-0.013388807052411399,0.21281084830506036,0.03686528963916675,0.07834260525259192
2022-10-05,-0.033101026108845896,-0.013662442317630258,0.2093840841300265,0.029373279263145757,0.07895783547511322
2022-10-06,-0.02622156743770568,-0.01175638707997998,0.22135893960719838,0.033200171229144246,0.08401737923343326
2022-10-07,-0.014920911073075206,-0.007052633743341513,0.19377911194737177,0.0006958225376429264,0.09041551642773117
2022-10-08,-0.0178848083144867,-0.009002514906749727,0.19534951144734378,0.0397845847439091,0.0862358969206063
2022-10-09,-0.025854597194436252,-0.00598331360360622,0.18941914988440878,0.05655197114901581,0.08068105086185927
2022-10-10,-0.03478370854107933,-0.04930978095442124,0.1661727591793726,0.039102590329503265,0.07859799428284923
2022-10-11,-0.04610773870511447,-0.047578432681878655,0.1726380916209219,0.043851601926583834,0.07044684522257069
2022-10-12,-0.05120256621028419,-0.047899777505646376,0.1766016708893293,0.05071414277204701,0.0626296193742492
2022-10-13,-0.04877591084741617,-0.05030548658204376,0.1822300826574919,0.0747515350272742,0.06577564660415613
2022-10-14,-0.050870831965372246,-0.04964490152031751,0.18909021503627038,0.08045813890034553,0.061783021252997505
2022-10-15,-0.04943040032089048,-0.050208154931529934,0.1971601826808359,0.08599543259450013,0.06303265278865501
2022-10-16,-0.07637643942919413,-0.05579382137173242,0.17839402682161243,0.09886777709159715,0.04228543168153323
2022-10-17,-0.0708650411148213,-0.058105539946916314,0.19995377869212283,0.12417852106411864,0.048315235650178506
2022-10-18,0.05633173732036251,-0.06110367508428838,0.20058485286582628,0.1004872450645382,0.14422343741099114
2022-10-19,0.062454870165300144,-0.057319170132481424,0.22006622294945893,0.1186468511319928,0.15677137642201014
2022-10-20,0.06694272746466767,-0.05425981203205224,0.23025867739847952,0.12989787009104176,0.16008316823067698
2022-10-21,0.07034091988232775,-0.05620548576294361,0.24192709318574848,0.1324459797804088,0.16307255202516893
2022-10-22,0.059066580068494356,-0.05567747724624537,0.23488650613337647,0.12772701437894962,0.15399422887667233
2022-10-23,0.07493985160406898,-0.05903973515940334,0.22093843924330306,0.1100861054212657,0.16980225424075082
2022-10-24,0.07873363937095784,-0.08080687023367487,0.19571145009602955,0.08128968250604549,0.17328199871536304
2022-10-25,0.08647866328394621,-0.1006010949910401,0.1789984948665163,0.13700898178712165,0.1839024121160879
2022-10-26,0.1348279066262714,-0.10727809466695593,0.21472126065834596,0.16429139289972233,0.23762004680913265
2022-10-27,0.161189916604753,-0.10515245270468107,0.22196987864316717,0.17461361871156458,0.2606589447723845
2022-10-28,0.18179869557850137,-0.10361076246883572,0.19366907881385542,0.1440165143758556,0.28016646640426196
2022-10-29,0.17914170693889767,-0.11040762285327631,0.19052795858108343,0.14096882254438053,0.28299445674960244
2022-10-30,0.18693862750329407,-0.17320181521494146,0.19829109919396917,0.14425607369404075,0.29527000058786423
2022-10-31,0.1616875133924993,-0.1723148567455577,0.17501416493311256,0.13800487495663138,0.27037950334910865
2022-11-01,0.15823597197580497,-0.17309014687990634,0.1755741650750507,0.1449488807299413,0.2672470121732153
2022-11-02,0.18035822012847746,-0.17019330530848473,0.17908930850522609,0.13405185862537225,0.287082318558956
2022-11-03,0.17245056852981794,-0.16957007035568422,0.18781265024495788,0.1429156452663487,0.2753314433142629
2022-11-04,0.11814236083939063,-0.17166280524666802,0.17666437533550158,0.14961910224988426,0.219402595087519
2022-11-05,0.09948198488886095,-0.18741438872929517,0.20069960927980285,0.1621123372389718,0.2041568471633561
2022-11-06,0.10848949861857116,-0.18107768205140826,0.21725511813665052,0.1757879779415206,0.21646479422109738
2022-11-07,0.10528772424504286,-0.17417800667185,0.1924323135602805,0.1665045347973882,0.2152257664284664
2022-11-08,-0.03522259208837117,-0.1453406145914309,0.08269681982151814,0.032451093948162806,0.06745473545449171
2022-11-09,-0.0007380405018962118,-0.12583589360599629,0.09835856907750214,0.022171736038053058,0.12896391773075327
2022-11-10,-0.014453052928584237,-0.12670622576715898,0.09279848798842848,0.012522549245721389,0.103399025433668
2022-11-11,0.014427827083329806,-0.12196089963525729,0.0725807677624772,0.0033702987508555317,0.12632715669936997
2022-11-12,-0.0266397638477764,-0.11433055789526678,0.0676411962049158,0.04076356542843265,0.08649190557178828
2022-11-13,-0.012085641079732565,-0.12023610152498028,0.07180724905814247,0.04127162254006496,0.10111450864835275
2022-11-14,-0.0004599040041494209,-0.12272014376172077,0.0777911305089751,0.05241849713309319,0.11136636420162964
2022-11-15,0.018325185311281432,-0.12335175345284452,0.08857283159507899,0.0673290697686522,0.12733144946742972
2022-11-16,-0.0021368668322231023,-0.12134304644353365,0.09599611228800359,0.0752348044440352,0.11112733401478696
2022-11-17,-0.012194009396610446,-0.12526894685112902,0.07502176756073292,0.05307321965247063,0.1015689048442706
2022-11-18,-0.007198269252033378,-0.12486918448050699,0.07078508307491453,0.05310701579205409,0.1086805360318346
2022-11-19,0.01235076546847715,-0.12878886723675823,0.07845483592208229,0.05659753885387717,0.12891481992209028
2022-11-20,0.006454806467402322,-0.12832407227445483,0.08833205091190234,0.06846771259324481,0.12218659542380447
2022-11-21,0.052769665755370974,-0.1320239267577124,0.07920366154649428,0.06514292614975645,0.16881445924389624
2022-11-22,0.04902183089972349,-0.13387585097604784,0.07290050630370414,0.06749955192337512,0.16339851195462918
2022-11-23,0.06943377589978755,-0.13735411029082134,0.0675966988129954,0.05701311565781993,0.18715411139163216
2022-11-24,0.06880038199918762,-0.13801889579487026,0.06511918712817479,0.055437337370561425,0.18701132002583867
2022-11-25,0.0689678681201598,-0.13614332304005633,0.04255753329044923,0.03826070130232123,0.18649790335182923
2022-11-26,0.06710137637684668,-0.13637949573608527,0.04477727636727078,0.040719875019625575,0.18527430246141577
2022-11-27,0.05565365912468926,-0.11690881962060587,0.0476103386673158,0.04965308350467837,0.17393724415260298
2022-11-28,0.057903073278049375,-0.11364214971510178,0.03408036449934832,0.04034198338641532,0.17409883127122128
2022-11-29,0.05833568747399125,-0.11625428452232837,0.038528022751434035,0.040680401118272876,0.17643601936668143
2022-11-30,0.06978787233564818,-0.120244891677239,0.031198807140147958,0.05068631943434201,0.19334664625462303
2022-12-01,0.052395843358436923,-0.1207580931498684,0.018942159739426326,0.03831605481516429,0.173891931452124
2022-12-02,0.0490374621354539,-0.11883974116769562,-0.033198383767924215,0.017721995879414962,0.1677241292988805
2022-12-03,0.03746712705186095,-0.11421588239796981,-0.03145373613305934,0.040422632917615366,0.15232616747462396
2022-12-04,0.04522039430667643,-0.11707206243664098,-0.044606362732834415,0.024584560197321605,0.15992407590425292
2022-12-05,0.03818105014356882,-0.11719530068424729,-0.05345690591888617,0.020878059899526062,0.15314670056288993
2022-12-06,0.03812500102994318,-0.1262671827171479,-0.05988794152787694,0.021242998150662235,0.1546091264576028
2022-12-07,0.01912841048912178,-0.12293675166603846,-0.06809268435118832,0.02355257370838286,0.1300392952529891
2022-12-08,0.016364594289231267,-0.12384526742684529,-0.07293789473345302,0.0076622020438705815,0.1269102452133732
2022-12-09,0.03204605908334653,-0.08823893070775898,-0.05371466033680872,0.025859000225431614,0.13153390651320407
2022-12-10,0.031429150150700164,-0.0839878771389083,-0.05225516410947392,0.026902619651434024,0.13013081000658325
2022-12-11,0.037409612063756426,-0.08438874637807024,-0.049871587901690335,0.027691038708843298,0.13821850511152445
2022-12-12,0.033757616949856815,-0.08440981176100441,-0.04577571083479961,0.01709018055321053,0.1346103510800632
2022-12-13,0.07143127529561692,-0.08385974389142926,-0.02412215908375605,0.018762056274841198,0.17514083769143934
2022-12-14,0.06881024411609707,-0.08411353224204285,-0.03236760163392814,0.010124451981451179,0.17239145336358191
2022-12-15,0.08334402713179544,-0.08247746437993413,-0.022174369269452567,-0.010667619806255324,0.18665901340678634
2022-12-16,0.09684093410733376,-0.07936824490607343,-0.018567286183124896,-0.009422253410268354,0.1983566340586073
2022-12-17,0.09506208026531965,-0.07986625772846138,-0.017975724284463382,9.017013216453985e-05,0.19738151738428758
2022-12-18,0.09838950934432174,-0.0801998706455537,-0.013794369553330944,0.0014145115455488346,0.20155641323693257
2022-12-19,0.10357327434291558,-0.10119916415577594,-0.03827680193251673,-0.031005294281052625,0.20614520490347749
2022-12-20,0.10685993867276641,-0.0404962514611536,-0.033226249834145884,-0.031223405588917,0.2084293100203494
2022-12-21,0.1095044563377677,-0.040259692145254225,-0.0320398203296252,-0.028302915854253433,0.21221668028951035
2022-12-22,0.09544259489822578,-0.04015956951154179,-0.02242231672874259,-0.01585886041588977,0.19930677384598916
2022-12-23,0.08928408489962363,0.013921650527330562,-0.006135509950711027,0.0034288629401118317,0.1931338547868316
2022-12-24,0.11210572494946701,0.010030947062360568,0.006750399061106721,-0.049929109197777544,0.20862100226345268
2022-12-25,0.06053984173365401,0.010547206200942646,-0.0497206933099006,-0.09751845375693013,0.14908041204770311
2022-12-26,0.046972395882059766,0.010399542990489207,-0.06494872437394426,-0.11285159454476472,0.1385336336542163
2022-12-27,0.03982704501203117,0.010654703414444537,-0.0766063008384833,-0.12729193151039014,0.1336168016465387
2022-12-28,0.02826995090544032,0.010846972042496027,-0.07572245003025112,-0.11306138613971332,0.11620928549393258
2022-12-29,0.021025208144923636,0.010724250865206128,-0.08454235612360143,-0.11814593053604817,0.10880276944476576
2022-12-30,0.030813979628601204,0.01069511861314326,-0.07876993899428975,-0.11568255309041714,0.12018927025852365
2022-12-31,0.031992833707825574,0.010721947223484046,-0.07373070132570532,-0.10772468183949539,0.12193554726187764
2023-01-01,0.018976546328910483,0.010576324351990206,-0.08928006900798026,-0.10955428210559338,0.10935757647889087
2023-01-02,0.012938772161750814,0.01055985121586767,-0.08321919630158293,-0.10649093762574255,0.10764828835417654
2023-01-03,0.05879230835023937,0.004339752185025288,-0.06587943648047524,-0.11191987367817112,0.15680681984306163
2023-01-04,0.04295651217768678,0.003127163458771764,-0.05925124212152186,-0.09969296649554972,0.14248531977729473
2023-01-05,0.03451045923149141,0.004008916817729366,-0.0742989072456006,-0.10873214244170944,0.13449090374987688
2023-01-06,0.04765435165900517,0.001556458630960702,-0.05996545812056921,-0.10629555480983381,0.14420885538106076
2023-01-07,0.1484123797384404,0.005866270700341879,0.004835435711850957,-0.007824749983779909,0.2111159148519781
2023-01-08,0.118590517038786,0.011815918500162411,-0.00864530538833716,0.01925164409556192,0.13289639822431648
2023-01-09,0.14617215791577945,0.009146701220180091,0.008919973944292519,0.05024881845950294,0.1805165679528221
2023-01-10,0.14862884044922137,0.01202237231048829,0.011316866814347399,0.04127361541289685,0.18885618387790296
2023-01-11,0.11954001947688886,0.014829243622843751,-0.02228500540629438,0.04220420160113416,0.15390639587763283
2023-01-12,0.09495436820542504,0.018566317544099344,0.018790699164828846,0.10612901168965526,0.1477907551367972
2023-01-13,0.11260459120551387,0.020098455608203624,0.010569316240286664,0.08601749472985515,0.1734980221673892
2023-01-14,0.1263647701605669,0.021452905382649528,-0.008034965649153937,0.04393177663082801,0.2120744493161813
2023-01-15,0.12686963361908307,0.0030766711651993343,-0.0013464295488979801,0.05383174114668593,0.21237245929013818
2023-01-16,0.123351042781576,0.03422975688112658,0.007489819111753283,0.060084713110486555,0.20419312858304164
2023-01-17,0.12061568392133194,0.033866696764505655,0.010710831676253913,0.059515735760707913,0.201465582642665
2023-01-18,0.14259801121168353,0.0345724324324658,0.014926398444290376,0.03574650158383966,0.2168629463345727
2023-01-19,0.1493620641822812,0.033702811445894876,-0.007924005333180759,0.011352307501840507,0.21981991356241276
2023-01-20,0.058073687978536265,0.04232818687356168,0.018126250868012644,0.07514221742182298,0.14181775991902704
2023-01-21,0.05982806044203166,0.04307762430986585,0.025628566164181618,0.0751101568485545,0.1444001441132023
2023-01-22,0.04087258930626303,0.04413668066084859,0.025348995075559922,0.07666499624342582,0.12550411795546867
2023-01-23,0.03783027637229073,0.04382572638214569,0.02435136262156948,0.07623753506999453,0.12286854922993855
2023-01-24,0.05850304477635607,0.0439613401382981,0.02593598924367034,0.06785574034631695,0.13877618684226592
2023-01-25,0.07141579034474416,0.042995277757537205,0.022101707650706463,0.05257256067789375,0.14997948162539293
2023-01-26,0.08999956087472404,0.04305841092183551,0.022995408589218516,0.049332452801511564,0.16831310505319083
2023-01-27,0.09274793141481308,0.04273782787423345,0.045965295531448846,0.06434444822747014,0.17216495449796138
2023-01-28,0.09015764247983804,0.04333612111279866,0.051445454940195375,0.06967762816856593,0.17166712389675387
2023-01-29,0.07549671959370459,0.1192352414719037,0.04527578681078524,0.027901451399544048,0.14835012771721265
2023-01-30,0.13214473766520318,0.09894866992863519,-0.010378817181153497,-0.0139218442535604,0.20687542891450533
2023-01-31,0.12748948010887529,0.09853743029585225,-0.009846249612421554,-0.0011393981933028995,0.20303846617643476
